EpisodesSoFar,surrgain,meankl,entropy,TimeElapsed,entloss,EpTrueRewMean,TimestepsSoFar,EpThisIter,EpLenMean,EpRewMean,ev_tdlam_before,optimgain
723,0.0674953,0.013334811,6.2776537,2211.5350353717804,0.0,-2767.397098050259,723000,1,1000.0,279.4832,0.006408035755157471,0.0674953
724,0.062116764,0.010856404,6.2565956,2214.9023978710175,0.0,-2772.4835173149704,724000,1,1000.0,277.54636,0.07316464185714722,0.062116764
725,0.053387016,0.009644417,6.224117,2218.275158405304,0.0,-2835.696684672713,725000,1,1000.0,275.26172,-5.117120265960693,0.053387016
726,0.07652654,0.011937231,6.0754967,2221.6399714946747,0.0,-2835.503416305489,726000,1,1000.0,274.25793,0.05838751792907715,0.07652654
727,0.10058926,0.012152608,6.0671835,2224.99187374115,0.0,-2835.962379363165,727000,1,1000.0,273.10165,0.3985084295272827,0.10058926
728,0.0396085,0.0044148485,5.9926605,2228.362773180008,0.0,-2846.488879874754,728000,1,1000.0,269.93536,0.14709687232971191,0.0396085
729,0.14843942,0.0147082545,6.0110283,2231.7250385284424,0.0,-2857.968696520175,729000,1,1000.0,267.60498,-0.17076623439788818,0.14843942
730,0.086179465,0.012058155,5.997497,2235.094842195511,0.0,-2864.9807473361266,730000,1,1000.0,264.4161,-0.09997999668121338,0.086179465
731,0.08207145,0.013216575,5.8614507,2238.477654695511,0.0,-2872.655285166989,731000,1,1000.0,261.539,0.18651926517486572,0.08207145
732,0.04163414,0.00425224,5.8570766,2241.869750738144,0.0,-2881.507248018708,732000,1,1000.0,260.0534,0.3943054676055908,0.04163414
733,0.0600321,0.006336079,5.823323,2245.270629644394,0.0,-2894.516040083102,733000,1,1000.0,255.87407,0.8397790193557739,0.0600321
734,0.094178185,0.013098773,5.7813153,2248.6742939949036,0.0,-2906.7006399610377,734000,1,1000.0,252.71321,-0.7375863790512085,0.094178185
735,0.06711249,0.014380172,5.8319135,2252.057774782181,0.0,-2917.503932861083,735000,1,1000.0,249.01726,-0.8476465940475464,0.06711249
736,0.104451105,0.011142125,5.662352,2255.4828798770905,0.0,-2954.0592316807606,736000,1,1000.0,262.82553,-0.03226518630981445,0.104451105
737,0.18730947,0.0100015495,5.6490436,2258.922051668167,0.0,-2983.13149690744,737000,1,1000.0,276.6277,-0.02294027805328369,0.18730947
738,0.019682642,0.005412056,5.647257,2262.352793931961,0.0,-3012.2381056804943,738000,1,1000.0,288.11658,-0.01492607593536377,0.019682642
739,0.03737088,0.007666811,5.587542,2265.7899000644684,0.0,-3039.827503980893,739000,1,1000.0,300.6547,-0.008641839027404785,0.03737088
740,10.381299,0.013695398,5.580074,2269.2352323532104,0.0,-3069.201572344068,740000,1,1000.0,306.33905,-0.004754185676574707,10.381299
741,0.027539097,0.003544157,5.5656085,2272.6759402751923,0.0,-3100.1401811760056,741000,1,1000.0,311.26358,-0.013507604598999023,0.027539097
742,0.12368679,0.013212174,5.567099,2276.0875289440155,0.0,-3110.789953291575,742000,1,1000.0,303.87555,0.9691541977226734,0.12368679
743,0.06527109,0.0056785396,5.5481734,2279.518739461899,0.0,-3141.0544307092227,743000,1,1000.0,302.30185,-0.0057561397552490234,0.06527109
744,0.013658648,0.005711819,5.518782,2282.96492600441,0.0,-3167.619832357063,744000,1,1000.0,297.84988,-0.0098038911819458,0.013658648
745,0.057625137,0.014375253,5.5034,2286.3929283618927,0.0,-3193.0017228490533,745000,1,1000.0,294.17154,0.6891275942325592,0.057625137
746,0.03277112,0.008166242,5.4902167,2289.8144772052765,0.0,-3220.0645333379457,746000,1,1000.0,285.63818,-0.1315709352493286,0.03277112
747,0.016161673,0.007205317,5.4916368,2293.24564909935,0.0,-3250.699916343773,747000,1,1000.0,279.3007,-0.04252910614013672,0.016161673
748,0.039708104,0.013581291,5.477422,2296.681910276413,0.0,-3266.280497632856,748000,1,1000.0,276.59415,-0.24445366859436035,0.039708104
749,0.054351192,0.014056012,5.4853463,2300.1075360774994,0.0,-3294.4234053002424,749000,1,1000.0,274.90088,-0.48189687728881836,0.054351192
750,0.053164244,0.0037370063,5.472312,2303.537561893463,0.0,-3308.6111951705216,750000,1,1000.0,271.4431,-0.6935412883758545,0.053164244
751,0.026484132,0.010233578,5.445068,2306.9618577957153,0.0,-3336.3870296650043,751000,1,1000.0,264.79678,-0.18047821521759033,0.026484132
752,0.15565465,0.012947161,5.4564166,2310.3873357772827,0.0,-3357.74282435177,752000,1,1000.0,256.00848,-0.06690561771392822,0.15565465
753,0.06414667,0.0040878244,5.444723,2313.780207157135,0.0,-3377.898592530044,753000,1,1000.0,247.78189,0.485823392868042,0.06414667
754,0.08439094,0.012941589,5.450562,2317.1981658935547,0.0,-3396.0799855884384,754000,1,1000.0,237.36601,0.8826565966010094,0.08439094
755,0.08037053,0.008282537,5.4371324,2320.5840916633606,0.0,-3424.1283725179683,755000,1,1000.0,225.44153,-0.5975633859634399,0.08037053
756,0.059805363,0.0062825484,5.4516034,2324.0231714248657,0.0,-3450.0828212711276,756000,1,1000.0,215.55826,0.19561707973480225,0.059805363
757,0.08332165,0.011697219,5.4269795,2327.417811870575,0.0,-3454.599608283861,757000,1,1000.0,210.70285,0.7883135229349136,0.08332165
758,0.13059047,0.0124169495,5.373717,2330.801125526428,0.0,-3459.718244028788,758000,1,1000.0,210.55542,0.07684606313705444,0.13059047
759,0.1713135,0.011662615,5.371177,2334.1988677978516,0.0,-3484.417596493399,759000,1,1000.0,203.82768,0.9437591545283794,0.1713135
760,0.07030094,0.008688482,5.3724923,2337.6186406612396,0.0,-3511.410379487052,760000,1,1000.0,198.29848,-1.4531853199005127,0.07030094
761,0.054604962,0.010536111,5.327454,2341.0116426944733,0.0,-3516.260077056961,761000,1,1000.0,197.67143,0.9057882279157639,0.054604962
762,0.06752927,0.0039055902,5.323671,2344.390533208847,0.0,-3533.3508537597954,762000,1,1000.0,194.10336,0.9526257589459419,0.06752927
763,0.036500182,0.0069659743,5.294151,2347.8024547100067,0.0,-3557.6036987820144,763000,1,1000.0,191.33688,-0.07969117164611816,0.036500182
764,0.087552354,0.0056698304,5.275552,2351.2078580856323,0.0,-3580.00904477124,764000,1,1000.0,189.34854,-0.39568305015563965,0.087552354
765,0.007472664,0.012822192,5.2665796,2354.638442516327,0.0,-3537.2237089359683,765000,1,1000.0,188.50891,-0.013429522514343262,0.007472664
766,0.14766397,0.004747847,5.3289413,2358.042886018753,0.0,-3558.92770421428,766000,1,1000.0,187.34146,0.8472354114055634,0.14766397
768,0.03145283,0.013373314,5.3149242,2361.4648015499115,0.0,-3599.7942981363703,768000,2,1000.0,185.2344,-0.03844165802001953,0.03145283
769,0.079984084,0.013388255,5.2632837,2364.842636346817,0.0,-3611.653047176516,769000,1,1000.0,189.002,0.03961479663848877,0.079984084
770,0.098040074,0.0047105905,5.266785,2368.2506999969482,0.0,-3631.5955970379446,770000,1,1000.0,188.49844,0.8842604905366898,0.098040074
771,0.08893302,0.0038825409,5.247865,2371.6119697093964,0.0,-3644.5719136776343,771000,1,1000.0,188.11021,0.9381635412573814,0.08893302
772,0.07778166,0.014739476,5.2306533,2374.955723285675,0.0,-3651.718162853192,772000,1,1000.0,190.06416,0.7850425541400909,0.07778166
773,0.08284708,0.011023896,5.2074394,2378.3334538936615,0.0,-3656.6106925393497,773000,1,1000.0,192.41328,0.010366737842559814,0.08284708
774,0.033640582,0.0062335706,5.202105,2381.7271666526794,0.0,-3679.680584958488,774000,1,1000.0,192.26677,-0.302005410194397,0.033640582
775,0.049798623,0.011246118,5.2068477,2385.1614096164703,0.0,-3697.54073861075,775000,1,1000.0,192.42905,-0.4300270080566406,0.049798623
776,0.0863259,0.012887066,5.2047725,2388.506093978882,0.0,-3686.122796726247,776000,1,1000.0,179.46101,-0.12172424793243408,0.0863259
777,0.09326619,0.014849694,5.2144227,2391.8525857925415,0.0,-3672.1640020616665,777000,1,1000.0,164.68698,0.6626956164836884,0.09326619
778,0.117052004,0.0149583705,5.1758375,2395.238934993744,0.0,-3673.758342409811,778000,1,1000.0,148.38266,0.9123268201947212,0.117052004
779,0.09397115,0.014802243,5.174438,2398.6010043621063,0.0,-3660.2067590055494,779000,1,1000.0,137.02017,0.27460557222366333,0.09397115
780,0.041943982,0.013702057,5.1490855,2401.9783232212067,0.0,-3665.141880053065,780000,1,1000.0,125.826904,-0.24574685096740723,0.041943982
781,0.07444806,0.014821836,5.1168394,2405.31254029274,0.0,-3645.8039864166176,781000,1,1000.0,120.72505,0.05568194389343262,0.07444806
783,0.091976956,0.013923818,5.07906,2408.6725974082947,0.0,-3649.3840366667014,783000,2,1000.0,118.87494,0.3861292600631714,0.091976956
784,0.052321367,0.0037660375,5.0663466,2412.0275428295135,0.0,-3639.0981012267803,784000,1,1000.0,118.70476,0.784671738743782,0.052321367
785,0.08429017,0.013953719,5.0303936,2415.390224456787,0.0,-3624.5303254766686,785000,1,1000.0,122.10657,0.5809684097766876,0.08429017
786,0.08924331,0.014886487,5.0214615,2418.7875916957855,0.0,-3611.4907869386516,786000,1,1000.0,125.00852,0.745556503534317,0.08924331
787,0.03525362,0.0038818256,4.937965,2422.1378881931305,0.0,-3592.237477710724,787000,1,1000.0,130.3229,0.19024890661239624,0.03525362
788,0.082041614,0.013376139,4.914635,2425.5057764053345,0.0,-3576.3881417484017,788000,1,1000.0,134.80107,0.40542203187942505,0.082041614
789,0.06708792,0.009943423,4.8643994,2428.8613476753235,0.0,-3559.261568276801,789000,1,1000.0,142.05183,0.8531683087348938,0.06708792
790,0.047532797,0.0047597033,4.860023,2432.233368396759,0.0,-3548.4375383919796,790000,1,1000.0,148.12924,0.8336379081010818,0.047532797
791,0.0891557,0.013825344,4.870911,2435.590881586075,0.0,-3536.635348154376,791000,1,1000.0,152.98093,0.03458064794540405,0.0891557
792,0.048237085,0.0040175803,4.8706007,2438.932548046112,0.0,-3528.5653973955887,792000,1,1000.0,158.76797,0.33231979608535767,0.048237085
793,0.06401858,0.010342111,4.826471,2442.2721190452576,0.0,-3517.4738200463785,793000,1,1000.0,161.42325,0.13984894752502441,0.06401858
794,0.05065638,0.011693845,4.741495,2445.6135902404785,0.0,-3501.4568362302334,794000,1,1000.0,164.74368,0.252432644367218,0.05065638
795,0.055525858,0.012398073,4.679986,2448.9706480503082,0.0,-3480.2282179752847,795000,1,1000.0,170.389,0.232682466506958,0.055525858
796,0.037233885,0.012382314,4.633464,2452.3206923007965,0.0,-3455.758495756848,796000,1,1000.0,176.47688,0.0693555474281311,0.037233885
798,0.054658666,0.012081947,4.596429,2455.6786303520203,0.0,-3445.943958219689,798000,2,1000.0,174.55344,0.12275797128677368,0.054658666
799,0.027855692,0.0038420453,4.5750055,2459.039656162262,0.0,-3425.8043990961087,799000,1,1000.0,179.76167,-0.06694376468658447,0.027855692
800,0.034802668,0.011698386,4.536994,2462.404378890991,0.0,-3400.0753126972304,800000,1,1000.0,183.40494,0.01524573564529419,0.034802668
801,0.028500572,0.010318639,4.5579486,2465.771363735199,0.0,-3397.449271906752,801000,1,1000.0,181.64006,0.018595397472381592,0.028500572
802,0.0357261,0.01189376,4.4598036,2469.1355590820312,0.0,-3378.8725115969237,802000,1,1000.0,183.70859,0.03092414140701294,0.0357261
803,0.04272225,0.013209535,4.5122128,2472.527332305908,0.0,-3357.0302683767077,803000,1,1000.0,185.17322,-0.00403749942779541,0.04272225
804,0.017948965,0.0039923275,4.4492726,2475.896778345108,0.0,-3332.914190358265,804000,1,1000.0,186.27258,0.03440594673156738,0.017948965
805,0.037377253,0.013751952,4.418313,2479.2814168930054,0.0,-3337.7218086155053,805000,1,1000.0,187.64153,-0.056392669677734375,0.037377253
806,0.028525677,0.0043297946,4.4042425,2482.7001917362213,0.0,-3313.5800957590122,806000,1,1000.0,187.95535,-0.1530853509902954,0.028525677
807,0.028488707,0.0040528574,4.377157,2486.1017100811005,0.0,-3290.3508666449734,807000,1,1000.0,188.2125,-0.09185230731964111,0.028488707
808,0.046627805,0.013498069,4.383449,2489.4844698905945,0.0,-3295.91487381815,808000,1,1000.0,190.32837,0.5647514760494232,0.046627805
809,0.06394215,0.004024026,4.3996577,2492.8505613803864,0.0,-3279.4038294100947,809000,1,1000.0,185.43088,0.14010435342788696,0.06394215
810,0.034271393,0.011595856,4.3493047,2496.2354967594147,0.0,-3289.070153611373,810000,1,1000.0,188.20547,0.5081712007522583,0.034271393
811,0.0303462,0.004370375,4.3227143,2499.618095397949,0.0,-3274.2333255701997,811000,1,1000.0,188.17549,0.570610523223877,0.0303462
812,0.014922114,0.0051371017,4.3798213,2503.0348229408264,0.0,-3291.5739511539978,812000,1,1000.0,186.639,-0.0009975433349609375,0.014922114
813,0.049697436,0.0038233984,4.372524,2506.4634351730347,0.0,-3303.9892599815225,813000,1,1000.0,185.33505,0.9058743566274643,0.049697436
814,0.079829104,0.0048253993,4.3435597,2509.896713733673,0.0,-3297.9967267965867,814000,1,1000.0,187.39188,0.7439006268978119,0.079829104
815,0.105715625,0.012274416,4.3099036,2513.333842754364,0.0,-3307.1759995043226,815000,1,1000.0,190.60416,0.044447898864746094,0.105715625
816,0.078185946,0.0054329485,4.3137875,2516.7177107334137,0.0,-3298.4669384977483,816000,1,1000.0,186.64084,-0.12113630771636963,0.078185946
817,0.03786749,0.004057304,4.3181095,2520.110934972763,0.0,-3320.9164572989407,817000,1,1000.0,187.73688,0.8215399384498596,0.03786749
818,0.092704095,0.0070601343,4.3292217,2523.5114090442657,0.0,-3325.2396497499276,818000,1,1000.0,190.65146,-0.07629573345184326,0.092704095
819,0.033622246,0.0040043024,4.3228416,2526.931367635727,0.0,-3343.557707436482,819000,1,1000.0,190.34898,0.8535951972007751,0.033622246
820,0.059452638,0.0045689885,4.3239202,2530.3333656787872,0.0,-3325.053483924638,820000,1,1000.0,190.72165,0.4113965630531311,0.059452638
821,0.085333616,0.0053491155,4.317904,2534.1039366722107,0.0,-3323.464176745416,821000,1,1000.0,187.58385,0.8596771061420441,0.085333616
822,0.024331458,0.007676215,4.357017,2537.545674800873,0.0,-3329.205516226327,822000,1,1000.0,189.3334,-0.018387198448181152,0.024331458
823,0.044214875,0.013541419,4.365512,2540.96280503273,0.0,-3350.6963639673763,823000,1,1000.0,187.66867,0.47779160737991333,0.044214875
824,0.24728322,0.008822646,4.4030814,2544.408871412277,0.0,-3368.6529801909974,824000,1,1000.0,185.9545,0.43703675270080566,0.24728322
825,0.08896723,0.005551458,4.3938384,2547.837703227997,0.0,-3375.4261136368514,825000,1,1000.0,180.74593,-0.039154767990112305,0.08896723
826,0.0672794,0.004630242,4.3771906,2551.25359582901,0.0,-3373.196859389368,826000,1,1000.0,176.13107,-0.14199697971343994,0.0672794
827,0.058729067,0.00539288,4.368019,2554.639708995819,0.0,-3373.955058051522,827000,1,1000.0,169.9595,0.06724029779434204,0.058729067
828,0.046331286,0.003735491,4.3754935,2558.05699968338,0.0,-3379.3782666326674,828000,1,1000.0,165.06284,-0.1398003101348877,0.046331286
829,0.068466365,0.013563321,4.407693,2561.4476840496063,0.0,-3380.477775969345,829000,1,1000.0,157.37549,0.2961341142654419,0.068466365
830,0.06413213,0.0050420784,4.410317,2564.849112510681,0.0,-3406.2034207019506,830000,1,1000.0,151.0697,-0.15964901447296143,0.06413213
831,0.035773303,0.005351221,4.3909564,2568.254837036133,0.0,-3431.3389521349673,831000,1,1000.0,145.96028,0.20312243700027466,0.035773303
832,0.032211952,0.009716653,4.3861156,2571.6616423130035,0.0,-3454.375188961737,832000,1,1000.0,140.36975,-0.04089319705963135,0.032211952
833,0.0638099,0.008945063,4.3952427,2575.1058037281036,0.0,-3482.3403702374953,833000,1,1000.0,136.07678,-0.0003056526184082031,0.0638099
834,0.06778416,0.010075642,4.405978,2578.554384946823,0.0,-3511.747793318842,834000,1,1000.0,131.901,-0.10954558849334717,0.06778416
835,0.08529214,0.01461903,4.364619,2581.9295134544373,0.0,-3509.1467922625366,835000,1,1000.0,128.86789,0.1622794270515442,0.08529214
836,0.038815394,0.004165411,4.3483486,2585.343106508255,0.0,-3509.7614546943296,836000,1,1000.0,124.82698,0.6002153754234314,0.038815394
837,0.024750298,0.012764825,4.3287735,2588.7738103866577,0.0,-3539.6782385407178,837000,1,1000.0,120.15857,-0.1287909746170044,0.024750298
838,0.0682758,0.010911774,4.3224764,2592.2093727588654,0.0,-3570.9100261272642,838000,1,1000.0,114.92783,-0.36280179023742676,0.0682758
839,0.053638794,0.0039818836,4.309849,2595.5927119255066,0.0,-3572.24912671759,839000,1,1000.0,111.44905,0.6042318344116211,0.053638794
840,0.09035291,0.009078195,4.2927914,2598.978115797043,0.0,-3601.8901460432958,840000,1,1000.0,107.57096,0.6869548559188843,0.09035291
841,0.11060393,0.008056461,4.2656465,2602.3898828029633,0.0,-3630.2114328855496,841000,1,1000.0,104.8053,0.8205651193857193,0.11060393
842,0.106773496,0.0058696903,4.2558002,2605.7837076187134,0.0,-3651.5015181031586,842000,1,1000.0,102.71975,0.8705563247203827,0.106773496
843,0.07451303,0.014775319,4.2448177,2609.184634923935,0.0,-3652.2361284131825,843000,1,1000.0,108.55459,0.8380829840898514,0.07451303
844,0.03746336,0.009050243,4.209593,2612.6001369953156,0.0,-3660.6406641932504,844000,1,1000.0,121.55635,0.8617393970489502,0.03746336
845,0.038421918,0.0049247206,4.19513,2616.025834083557,0.0,-3640.296284494833,845000,1,1000.0,132.69894,0.559531182050705,0.038421918
846,0.08637372,0.014573952,4.1723413,2619.438149690628,0.0,-3646.858279692864,846000,1,1000.0,142.63078,0.21940696239471436,0.08637372
847,0.045448706,0.013532602,4.1290603,2622.84890294075,0.0,-3647.227609029048,847000,1,1000.0,153.92548,0.8941459357738495,0.045448706
848,0.04104082,0.005132718,4.133208,2626.2997035980225,0.0,-3622.551154202294,848000,1,1000.0,162.503,0.4263102412223816,0.04104082
849,0.073241286,0.005319337,4.1142244,2629.7808253765106,0.0,-3656.0214838961983,849000,1,1000.0,162.33797,0.8594718873500824,0.073241286
850,0.06108424,0.004031632,4.1235347,2633.216612815857,0.0,-3625.400286480697,850000,1,1000.0,162.40886,0.7891480028629303,0.06108424
851,0.029027335,0.0038062057,4.119377,2636.7211763858795,0.0,-3654.6392301263136,851000,1,1000.0,161.78967,-0.5980587005615234,0.029027335
852,0.06385942,0.0056157755,4.098296,2640.17303276062,0.0,-3626.147019095353,852000,1,1000.0,164.5792,0.12661516666412354,0.06385942
853,0.04465369,0.009702297,4.1067734,2643.599903821945,0.0,-3605.627323039835,853000,1,1000.0,165.29373,-0.8791317939758301,0.04465369
854,0.055593446,0.004513099,4.0910883,2646.992568731308,0.0,-3595.920637051774,854000,1,1000.0,163.62451,0.7389309108257294,0.055593446
855,0.040219747,0.004243357,4.0582204,2650.3895168304443,0.0,-3561.1326001348907,855000,1,1000.0,162.09196,0.3681856393814087,0.040219747
856,0.07912165,0.005380273,4.0471473,2653.7905859947205,0.0,-3567.2859108921825,856000,1,1000.0,164.92184,0.3235142230987549,0.07912165
857,0.05342719,0.004756592,4.0166316,2657.2076914310455,0.0,-3547.4772033023864,857000,1,1000.0,164.03307,0.16801929473876953,0.05342719
858,0.057014216,0.006001511,4.022987,2660.620709180832,0.0,-3545.8919423978305,858000,1,1000.0,161.568,0.7614267021417618,0.057014216
859,0.032368608,0.0041531846,4.0304027,2664.0308401584625,0.0,-3522.355291148815,859000,1,1000.0,162.47018,0.49861735105514526,0.032368608
860,0.03446289,0.003972294,4.0111327,2667.4568617343903,0.0,-3517.9764006454025,860000,1,1000.0,165.318,0.34508222341537476,0.03446289
861,0.05637476,0.004408713,4.0001583,2670.924037694931,0.0,-3543.8657698524157,861000,1,1000.0,166.51456,0.9422022365033627,0.05637476
862,0.05215475,0.0049948846,3.976708,2674.3580453395844,0.0,-3543.870586761163,862000,1,1000.0,166.02446,0.8979442492127419,0.05215475
863,0.07207266,0.00910375,3.9445133,2677.7904798984528,0.0,-3516.1953591221477,863000,1,1000.0,166.30756,-0.07936036586761475,0.07207266
864,0.0521758,0.0045866645,3.9276962,2681.2199449539185,0.0,-3487.6580798700006,864000,1,1000.0,166.3688,-0.09578919410705566,0.0521758
865,0.065978736,0.014286743,3.841463,2684.6442363262177,0.0,-3477.302501312896,865000,1,1000.0,167.1988,-0.05417788028717041,0.065978736
866,0.078182876,0.012960663,3.8081057,2688.0706555843353,0.0,-3497.5867764567492,866000,1,1000.0,169.36319,0.23156529664993286,0.078182876
867,0.081970386,0.0077216867,3.7921162,2691.5188097953796,0.0,-3497.830420277716,867000,1,1000.0,170.3435,-0.13259971141815186,0.081970386
868,0.031130213,0.008254895,3.78726,2694.9698429107666,0.0,-3490.4805938989944,868000,1,1000.0,171.37703,-0.06039094924926758,0.031130213
869,0.04811628,0.004755931,3.7699826,2698.413133621216,0.0,-3486.4875480347414,869000,1,1000.0,172.09488,-0.06075310707092285,0.04811628
870,0.04817927,0.0060994215,3.7542338,2701.856018781662,0.0,-3458.7188688793635,870000,1,1000.0,172.40628,-0.16099071502685547,0.04817927
871,0.07812065,0.0065229917,3.7502198,2705.3036386966705,0.0,-3432.7559304967263,871000,1,1000.0,172.644,0.08439695835113525,0.07812065
872,0.05445988,0.0056866705,3.7538774,2708.7435472011566,0.0,-3407.4203184945072,872000,1,1000.0,172.82492,-0.2034626007080078,0.05445988
