#{"t_start": 1521290812.4643857, "env_id": "Walker2d-v2"}
r,l,t
456.133852,540,410.954151
1018.526411,1000,412.336516
282.55799,547,412.999939
944.833705,1000,414.388647
799.317512,1000,415.782574
389.212318,922,417.065746
875.641193,1000,418.456134
1127.298019,1000,419.834042
928.406236,1000,421.225842
964.59561,1000,422.624791
530.783495,312,423.002715
748.080357,487,423.765384
1051.536036,1000,425.144708
551.006544,1000,426.880881
823.739297,414,427.37951
56.227052,277,427.715945
777.652857,686,428.713518
955.809836,682,429.703069
612.160468,1000,431.103712
603.963427,866,432.150804
1046.342485,1000,433.52388
870.660103,694,434.530134
975.026833,1000,435.926118
1067.686855,1000,437.303026
263.518127,404,437.788075
915.745459,1000,439.167354
602.281712,906,440.443902
898.231408,1000,441.82298
968.923072,1000,443.194362
871.549369,909,444.476002
1123.980809,1000,445.851422
1019.374143,1000,447.22796
1027.190114,1000,448.61731
825.103618,1000,449.997609
818.931351,1000,451.373095
1076.123054,1000,452.767313
1033.278937,1000,454.150752
560.410485,1000,455.531135
1017.906442,1000,456.921979
441.271982,275,457.253605
807.030853,1000,458.630866
693.571093,420,459.304856
1323.512178,1000,460.696369
160.074081,325,461.090936
1169.041324,1000,462.469999
641.517658,1000,463.847897
699.659932,1000,465.244564
969.666344,1000,466.629871
981.140451,1000,468.010764
1068.776302,1000,469.406457
998.385704,1000,470.7872
232.67734,605,471.521136
767.622784,1000,472.907056
741.683793,1000,474.30373
265.064192,143,474.476188
846.185133,1000,475.859418
363.602157,713,476.895172
-26.703067,103,477.020732
920.834696,1000,478.417129
1020.424746,1000,479.796859
1040.543837,1000,481.173962
737.573137,1000,482.570708
746.386937,1000,483.950218
967.874782,1000,485.325604
837.526192,1000,486.718925
1072.335194,1000,488.101298
579.961053,910,489.379656
940.357291,1000,490.775527
961.101909,1000,492.157683
1095.758915,1000,493.540951
1238.017392,1000,494.928603
148.183385,537,495.579787
688.138519,1000,496.961307
1068.979467,1000,498.337721
1234.538308,1000,499.724515
774.806007,1000,501.107322
749.694802,583,501.978046
871.930898,1000,503.373463
720.023788,1000,504.757823
141.069196,483,505.342848
1005.121814,1000,506.727065
917.966358,1000,508.119043
345.886125,210,508.371624
742.452029,1000,509.751195
906.686801,1000,511.134116
259.958698,163,511.515438
1087.418005,1000,512.897359
1175.53297,1000,514.107431
810.239551,1000,515.490661
909.48196,1000,516.900009
447.774554,278,517.40763
929.247801,1000,518.80553
789.126605,1000,520.193444
102.755948,275,520.527558
978.780873,1000,521.908645
549.1574,681,522.896803
675.952883,1000,524.288009
1050.927728,1000,525.688609
