EpThisIter,TimeElapsed,TimestepsSoFar,EpisodesSoFar,EpTrueRewMean,ev_tdlam_before,entloss,surrgain,optimgain,EpRewMean,meankl,EpLenMean,entropy
14,24362.745648145676,1069195,14130,320.03627293553785,-0.15596520900726318,0.0,0.35423115,0.35423115,0.8635119,0.006292121,67.425,23.755207
17,24385.50377225876,1070218,14147,310.7188617045928,-0.30361926555633545,0.0,0.20409185,0.20409185,0.848436,0.006909835,66.7,23.750937
17,24408.438256025314,1071284,14164,287.81039880757436,0.12227421998977661,0.0,0.20851229,0.20851229,0.44661245,0.0063739885,62.275,23.750935
19,24430.698585033417,1072294,14183,265.40760554402596,-0.44983971118927,0.0,0.20814162,0.20814162,0.27283773,0.006217287,57.525,23.754263
15,24453.668298006058,1073329,14198,284.84799036842475,-0.03587925434112549,0.0,0.33316588,0.33316588,0.56322694,0.0068597323,60.8,23.75488
16,24476.205274105072,1074390,14214,298.8241433023106,-0.12060344219207764,0.0,0.26419955,0.26419955,0.7344666,0.0060806302,64.375,23.754885
13,24498.652554035187,1075419,14227,332.470740069158,-0.17123031616210938,0.0,0.20631772,0.20631772,0.75067747,0.008577676,71.625,23.755901
15,24521.08313012123,1076421,14242,325.32207988538255,0.09291720390319824,0.0,0.23431703,0.23431703,0.56664306,0.0073056873,69.875,23.755411
16,24543.65436220169,1077447,14258,308.3134022269489,0.09919261932373047,0.0,0.31487417,0.31487417,0.50796866,0.006937571,67.2,23.75586
16,24566.2169342041,1078464,14274,295.4880131624515,0.3501809239387512,0.0,0.33440137,0.33440137,0.51104325,0.0072612865,64.575,23.757689
17,24588.662143945694,1079505,14291,285.83362450220164,-0.6491535902023315,0.0,0.20245996,0.20245996,0.42063576,0.0064164125,61.625,23.760874
18,24611.46907901764,1080589,14309,293.0400637503574,0.22653234004974365,0.0,0.2728911,0.2728911,0.5748592,0.0058708703,62.375,23.7627
14,24633.781727075577,1081580,14323,308.84578375286975,0.08911800384521484,0.0,0.18183279,0.18183279,0.5294549,0.00647028,64.6,23.76273
15,24656.367284059525,1082633,14338,323.7277490650548,-0.203108549118042,0.0,0.34055394,0.34055394,0.6985245,0.0067168195,68.475,23.762857
17,24678.831325292587,1083689,14355,318.7427348732259,0.1059345006942749,0.0,0.25761527,0.25761527,0.5653914,0.0064554103,66.85,23.762707
18,24701.217073202133,1084708,14373,289.53056140640166,-0.40820038318634033,0.0,0.25962377,0.25962377,0.4967032,0.006459353,61.525,23.763826
17,24723.848226070404,1085736,14390,279.1964185002909,-0.6537210941314697,0.0,0.17784232,0.17784232,0.40978664,0.008242525,59.275,23.762217
15,24746.43656206131,1086785,14405,289.44434765006883,0.34529441595077515,0.0,0.2839415,0.2839415,0.7811679,0.0060051065,63.1,23.759756
14,24768.812184095383,1087806,14419,310.82409867937685,-0.23826825618743896,0.0,0.21952006,0.21952006,0.8705696,0.010369046,68.3,23.757364
15,24791.458394050598,1088786,14434,309.3374557565647,0.010931968688964844,0.0,0.57068455,0.57068455,0.722473,0.0065705646,68.325,23.757458
17,24814.012850284576,1089820,14451,305.37134481120233,-0.5171397924423218,0.0,0.23779398,0.23779398,0.48272476,0.007555059,66.075,23.757689
16,24836.467127084732,1090852,14467,292.6332756957909,-0.7977632284164429,0.0,0.17310688,0.17310688,0.44833404,0.005147429,62.375,23.753063
15,24858.873121023178,1091856,14482,301.91662998123854,-0.6385595798492432,0.0,0.16306232,0.16306232,0.3739316,0.0061193025,64.725,23.752934
16,24881.23473095894,1092873,14498,307.4285782487067,-0.8217645883560181,0.0,0.17991783,0.17991783,0.37920377,0.0077040354,65.4,23.751627
15,24904.016212940216,1093891,14513,311.4162600138735,-0.07081103324890137,0.0,0.33693707,0.33693707,0.36333084,0.007905321,65.775,23.751432
17,24927.017674922943,1094931,14530,309.0486084357184,-0.721035361289978,0.0,0.16597344,0.16597344,0.32967392,0.005967511,65.025,23.750652
16,24949.993566036224,1096001,14546,308.3085723905324,0.06163519620895386,0.0,0.23786524,0.23786524,0.56193674,0.0076395073,65.075,23.75192
17,24972.277527093887,1097034,14563,298.3291633564115,-0.00012028217315673828,0.0,0.38695472,0.38695472,0.63683003,0.00800631,63.45,23.753744
18,24994.652745962143,1098058,14581,284.8474403185545,-0.08251082897186279,0.0,0.19732016,0.19732016,0.49055043,0.008214415,61.325,23.755863
16,25017.1787109375,1099065,14597,272.3566016346805,-0.08914148807525635,0.0,1.0796095,1.0796095,0.36763617,0.008097204,59.175,23.756346
16,25039.503331184387,1100116,14613,288.31723641787147,-0.9148471355438232,0.0,0.2052437,0.2052437,0.37564108,0.0074806637,62.95,23.755527
15,25062.036868095398,1101127,14628,301.60085875289036,0.19203662872314453,0.0,0.24185574,0.24185574,0.43015718,0.007660196,65.15,23.758633
14,25084.32529616356,1102097,14642,315.58094619216774,0.16300511360168457,0.0,0.382819,0.382819,0.5610628,0.006526484,68.0,23.756512
16,25106.839154958725,1103133,14658,318.60916349163523,-0.3255225419998169,0.0,0.27309996,0.27309996,0.6158983,0.0069539933,68.025,23.755413
15,25129.51241016388,1104123,14673,310.916141174694,-0.092964768409729,0.0,0.36131734,0.36131734,0.65329397,0.008307757,66.65,23.759235
15,25151.96745610237,1105145,14688,312.6010213585404,0.026500403881072998,0.0,0.19060189,0.19060189,0.56291515,0.0069290586,66.9,23.758787
16,25174.43181014061,1106132,14704,308.32356625132024,0.21737366914749146,0.0,0.23681504,0.23681504,0.41620192,0.0065961517,65.525,23.758831
15,25197.045112133026,1107142,14719,317.5033127574592,0.013839304447174072,0.0,0.3259483,0.3259483,0.4212061,0.0074142795,67.025,23.759237
18,25219.507847070694,1108201,14737,297.63928408898255,0.03177320957183838,0.0,0.18532604,0.18532604,0.3702907,0.0065836823,62.15,23.757816
17,25242.268315076828,1109233,14754,288.02914231047964,-0.5433838367462158,0.0,0.18747757,0.18747757,0.5349897,0.006557305,61.8,23.756388
16,25264.832507133484,1110257,14770,280.9868519722291,0.06417828798294067,0.0,0.27501756,0.27501756,0.57705796,0.0059496015,60.3,23.75883
19,25287.563367128372,1111302,14789,279.787099979852,0.06213259696960449,0.0,0.26457244,0.26457244,0.5348187,0.007023408,59.3,23.75687
17,25310.374186992645,1112341,14806,278.2865980602418,-0.18626165390014648,0.0,0.23448536,0.23448536,0.50504243,0.007342862,59.325,23.755735
16,25332.72986793518,1113339,14822,281.4769736196983,-0.045117974281311035,0.0,0.25322324,0.25322324,0.45246,0.00686245,60.55,23.756222
16,25355.26593708992,1114375,14838,299.5881570787468,-0.04961705207824707,0.0,0.96192545,0.96192545,0.3800631,0.007868517,64.4,23.756222
16,25377.74164414406,1115432,14854,300.4890617515436,0.07955873012542725,0.0,0.27888232,0.27888232,0.41899252,0.0067241574,64.175,23.759632
16,25399.95996904373,1116478,14870,306.78934951231383,-0.056984901428222656,0.0,0.23650144,0.23650144,0.4307356,0.00674708,65.45,23.759764
15,25422.240785121918,1117495,14885,317.1262899817728,-0.014652490615844727,0.0,0.3176661,0.3176661,0.43458194,0.008507561,67.55,23.760092
17,25444.5958340168,1118523,14902,304.4994375886916,0.1016167402267456,0.0,0.4266119,0.4266119,0.44541198,0.0077372734,64.675,23.759287
17,25467.057326078415,1119547,14919,286.60869695269673,-0.05400967597961426,0.0,0.20410365,0.20410365,0.43281546,0.006285792,60.225,23.761242
16,25489.63819003105,1120557,14935,296.20635186635866,0.26725447177886963,0.0,0.2077983,0.2077983,0.5195214,0.0062295953,61.725,23.758167
16,25511.722011089325,1121594,14951,305.68556287146544,0.2020869255065918,0.0,0.290578,0.290578,0.69091827,0.007294546,63.1,23.757845
17,25534.440029144287,1122583,14968,293.5216782011167,-0.33440494537353516,0.0,0.24201988,0.24201988,0.6500641,0.0062826015,60.95,23.75768
16,25557.442680120468,1123580,14984,287.85395785831287,-0.587746262550354,0.0,0.17972828,0.17972828,0.59941614,0.0070356075,59.475,23.756838
17,25580.150970220566,1124555,15001,283.45886954832434,0.5418471395969391,0.0,0.2440519,0.2440519,0.39251286,0.006523899,59.1,23.756826
16,25602.657006025314,1125635,15017,294.01109500125705,0.23289215564727783,0.0,0.42219913,0.42219913,0.40406388,0.007129331,61.675,23.75375
17,25642.555624961853,1126713,15034,306.49407036882474,-0.06411051750183105,0.0,0.24999595,0.24999595,0.51948893,0.005761711,64.525,23.750612
16,25665.16374015808,1127710,15050,295.3033602529205,-0.010874032974243164,0.0,0.25431424,0.25431424,0.53443205,0.0072772535,62.05,23.756346
16,25687.65425992012,1128681,15066,288.535231909507,0.16417109966278076,0.0,0.22671714,0.22671714,0.47555223,0.006462925,61.325,23.754757
16,25710.064536094666,1129694,15082,297.87664578727174,0.20637750625610352,0.0,0.58176976,0.58176976,0.61774504,0.008101161,62.95,23.75668
15,25732.51753306389,1130670,15097,293.61708125907467,0.17595183849334717,0.0,0.2229648,0.2229648,0.61124337,0.0077705067,62.875,23.75699
15,25755.005426883698,1131713,15112,310.3996828952057,-0.048345208168029785,0.0,0.4520473,0.4520473,0.72012854,0.009120332,66.525,23.75831
13,25777.480612039566,1132735,15125,326.9466980055543,0.042023539543151855,0.0,0.31290883,0.31290883,0.90326416,0.00702131,71.075,23.75342
15,25800.0379011631,1133747,15140,332.474023739576,0.3999781608581543,0.0,0.2684784,0.2684784,0.8964505,0.0075125685,72.075,23.753458
17,25822.73268198967,1134758,15157,307.4956277217412,0.5479156374931335,0.0,0.2071388,0.2071388,0.7279009,0.0062446645,65.95,23.749187
15,25845.37049293518,1135804,15172,303.29321006824387,-0.03109145164489746,0.0,0.32051387,0.32051387,0.6007771,0.006550843,64.55,23.747227
14,25867.51203393936,1136842,15186,331.36664085424417,0.1114501953125,0.0,0.24415743,0.24415743,0.8876506,0.0071703014,69.8,23.747683
15,25889.638137102127,1137898,15201,325.5696071915447,-0.20811939239501953,0.0,0.5687258,0.5687258,0.89629394,0.009596368,69.575,23.74805
15,25912.270483970642,1138927,15216,328.60072319410136,-0.414448618888855,0.0,0.26757616,0.26757616,0.60503006,0.0070823985,69.625,23.750364
16,25934.864907979965,1139920,15232,315.37550055271987,0.1212313175201416,0.0,0.26869002,0.26869002,0.45536834,0.008507018,66.125,23.75131
14,25957.445873260498,1140856,15246,321.1367419674881,-0.6829239130020142,0.0,0.19213311,0.19213311,0.33058962,0.006743245,67.125,23.750652
18,25980.207211971283,1141892,15264,296.7983967273683,0.24193084239959717,0.0,0.29064095,0.29064095,0.46591425,0.0076263906,62.95,23.75192
16,26003.019402980804,1142932,15280,290.720941260367,-0.605736494064331,0.0,0.21922962,0.21922962,0.5447527,0.0075877756,62.2,23.755695
17,26025.77788591385,1143966,15297,295.34270506592054,0.15189588069915771,0.0,0.25177726,0.25177726,0.50632066,0.0072024902,62.275,23.753752
16,26048.46489906311,1144993,15313,312.5087069880261,0.2567180395126343,0.0,0.23150672,0.23150672,0.42288715,0.0068750726,65.35,23.750456
15,26071.051715135574,1146019,15328,316.5239564612595,-0.03453671932220459,0.0,0.20219532,0.20219532,0.41775417,0.00734785,66.025,23.747082
19,26093.921143054962,1147061,15347,289.16593291779765,0.21558547019958496,0.0,0.3658095,0.3658095,0.3798531,0.009722482,61.3,23.744595
18,26116.78474998474,1148122,15365,266.78727430787694,-0.6413635015487671,0.0,0.19613831,0.19613831,0.31378546,0.0077480953,57.0,23.74232
15,26139.3551568985,1149152,15380,291.92183795010124,-0.003670215606689453,0.0,0.23868391,0.23868391,0.26673663,0.0068208156,61.625,23.741344
15,26162.00936603546,1150182,15395,319.63586518083054,0.00882047414779663,0.0,0.27332065,0.27332065,0.37789875,0.0067027365,67.6,23.743162
17,26184.763225078583,1151169,15412,301.29172426017027,-0.12197458744049072,0.0,0.20064066,0.20064066,0.4839899,0.005234856,62.725,23.743526
15,26207.496762037277,1152223,15427,321.8847158588594,0.06842166185379028,0.0,0.2398082,0.2398082,0.5251107,0.008825335,67.15,23.74332
17,26229.965899944305,1153292,15444,311.82458636236777,-0.1960538625717163,0.0,0.25907594,0.25907594,0.37277713,0.0068990514,64.625,23.738316
17,26252.695421934128,1154294,15461,291.0777695831969,0.10185772180557251,0.0,0.2184873,0.2184873,0.3170332,0.0063313413,60.95,23.741688
16,26275.401047945023,1155300,15477,294.4912473078468,0.20672911405563354,0.0,0.21098869,0.21098869,0.33999377,0.0070483545,62.225,23.74304
17,26299.262501001358,1156287,15494,288.67071026236283,-0.25112080574035645,0.0,0.24688736,0.24688736,0.37922615,0.00710974,60.475,23.740192
18,26321.917150974274,1157371,15512,281.86539910354395,0.18592369556427002,0.0,0.26192343,0.26192343,0.37182063,0.007082233,59.05,23.738781
17,26344.50522327423,1158420,15529,287.9306908100651,0.052309393882751465,0.0,0.3746642,0.3746642,0.34563333,0.008627216,59.85,23.73669
16,26367.237972974777,1159457,15545,301.3902550137085,0.11366093158721924,0.0,0.43941942,0.43941942,0.47564268,0.0066344594,62.925,23.737919
15,26389.893589019775,1160421,15560,305.1467226319438,-0.3466989994049072,0.0,0.3063423,0.3063423,0.5078746,0.006019107,63.8,23.732096
15,26412.46911215782,1161451,15575,316.75614517202183,0.220231294631958,0.0,0.3214528,0.3214528,0.585249,0.0064877765,65.125,23.731901
15,26435.123033046722,1162451,15590,320.05902712874786,0.03180199861526489,0.0,0.26593572,0.26593572,0.5618812,0.006878244,67.025,23.731413
17,26457.640518188477,1163482,15607,317.435966271347,0.06533890962600708,0.0,0.24318388,0.24318388,0.49821576,0.008292051,66.1,23.733244
17,26480.908951044083,1164448,15624,288.167030024587,0.027822554111480713,0.0,0.30106798,0.30106798,0.46282715,0.008946003,60.125,23.73193
16,26503.61566400528,1165456,15640,296.12843272393263,0.2079128623008728,0.0,0.2344618,0.2344618,0.593549,0.007007073,61.9,23.726688
17,26526.621438980103,1166521,15657,289.0263443656694,0.0939515233039856,0.0,0.41605085,0.41605085,0.64745176,0.006603885,60.85,23.726925
16,26549.221776008606,1167507,15673,296.8386329866289,-0.004826903343200684,0.0,0.20754129,0.20754129,0.63308656,0.0057344725,62.55,23.725254
15,26571.84087204933,1168507,15688,302.0544837425702,0.051137566566467285,0.0,0.22332074,0.22332074,0.4529817,0.0068220412,63.3,23.724741
15,26594.73811197281,1169473,15703,304.0906936671096,0.2827984094619751,0.0,0.19963905,0.19963905,0.39228433,0.005870142,64.175,23.724087
16,26617.597013950348,1170500,15719,305.6381835945173,-0.40512514114379883,0.0,0.18544225,0.18544225,0.32063088,0.007819407,64.575,23.726727
16,26640.22508406639,1171526,15735,304.12220700970346,-0.3549787998199463,0.0,0.20669208,0.20669208,0.33821884,0.006793839,64.325,23.72526
16,26663.14379811287,1172577,15751,312.42858820379166,-0.43069136142730713,0.0,0.19744885,0.19744885,0.3663306,0.0061614057,64.075,23.724966
16,26686.288166046143,1173585,15767,313.6563282256436,0.2579665780067444,0.0,0.373769,0.373769,0.5558653,0.006951545,64.675,23.727537
16,26709.307953119278,1174593,15783,305.84909584513673,0.20820313692092896,0.0,0.29182702,0.29182702,0.6617901,0.007548132,63.15,23.727083
14,26731.93886899948,1175589,15797,315.74948511175717,0.037790536880493164,0.0,0.29223952,0.29223952,0.5185753,0.007561934,66.075,23.729856
15,26755.16454911232,1176613,15812,322.3614083433636,0.20899277925491333,0.0,0.21891959,0.21891959,0.5394352,0.0074305953,67.925,23.72574
18,26777.950272083282,1177659,15830,302.05678627497207,-0.10508954524993896,0.0,0.29493544,0.29493544,0.6045669,0.0062868046,63.15,23.724941
17,26800.91873192787,1178691,15847,289.59578676574574,-0.3446420431137085,0.0,0.20077369,0.20077369,0.5208026,0.0062850574,59.75,23.72526
16,26823.90221095085,1179691,15863,296.2797942721683,-0.027416110038757324,0.0,0.3632173,0.3632173,0.658795,0.0071130134,61.375,23.727205
17,26846.91681623459,1180739,15880,290.45225055794634,0.1452697515487671,0.0,0.23316772,0.23316772,0.6449388,0.0072610946,60.65,23.724771
16,26869.631420135498,1181729,15896,295.29269399241946,-0.34041285514831543,0.0,0.19118705,0.19118705,0.65543187,0.0070481445,62.0,23.723278
15,26892.45610499382,1182801,15911,314.3866107396808,-0.3566722869873047,0.0,0.21366237,0.21366237,0.40237838,0.006534539,66.025,23.72054
15,26915.474092960358,1183846,15926,327.67148557168093,0.1874927282333374,0.0,0.2833357,0.2833357,0.41215467,0.006303088,67.9,23.719248
15,26938.165947198868,1184891,15941,339.86159400309253,-0.250512957572937,0.0,0.2582854,0.2582854,0.4224947,0.006546274,69.925,23.71696
15,26961.115399122238,1185907,15956,330.06961430367835,-0.18068313598632812,0.0,0.2040385,0.2040385,0.45554763,0.008153722,68.825,23.714687
16,26984.1097741127,1186870,15972,314.87052845198286,-0.35562336444854736,0.0,0.2410954,0.2410954,0.36340874,0.0069695394,66.375,23.713024
15,27006.714004039764,1187859,15987,298.1996129161148,-0.547542929649353,0.0,0.18191588,0.18191588,0.2540627,0.007137403,62.875,23.71342
16,27029.468059062958,1188894,16003,307.95425106847534,0.07489025592803955,0.0,0.56181115,0.56181115,0.521875,0.009205565,64.45,23.715975
16,27052.28813314438,1189908,16019,311.24565449917526,-0.008357524871826172,0.0,0.35838908,0.35838908,0.72971714,0.0077713453,64.85,23.716177
18,27075.278130054474,1190950,16037,292.2718500157636,-0.605191707611084,0.0,0.3295281,0.3295281,0.5746279,0.0077027315,61.2,23.714968
17,27098.10537314415,1191942,16054,275.067412612192,0.21200162172317505,0.0,0.25748682,0.25748682,0.33360785,0.0064285696,58.1,23.71337
15,27120.9456281662,1192951,16069,286.4839742184364,-0.004325389862060547,0.0,0.20146424,0.20146424,0.34906515,0.0067441603,60.825,23.714344
15,27144.00505399704,1193984,16084,312.10818626360367,0.09475886821746826,0.0,0.2681571,0.2681571,0.46034938,0.0071148844,66.825,23.712889
16,27166.948815107346,1195005,16100,301.6825068262917,-0.21697640419006348,0.0,0.21812302,0.21812302,0.47404823,0.0064679794,64.975,23.713503
16,27190.165516138077,1196027,16116,308.18278032439207,-0.6624685525894165,0.0,0.18951985,0.18951985,0.43478957,0.0068927277,65.225,23.712893
17,27212.975372076035,1197089,16133,304.4387568027861,0.0682031512260437,0.0,0.4648473,0.4648473,0.6413269,0.007375281,63.575,23.713535
14,27235.92996406555,1198079,16147,314.74866039392504,0.5671402812004089,0.0,0.25460628,0.25460628,0.6929263,0.0072609694,65.75,23.71692
17,27258.604572057724,1199067,16164,300.0300886162181,-1.2068114280700684,0.0,0.16365354,0.16365354,0.66468894,0.007869706,62.85,23.7152
16,27281.57483315468,1200087,16180,303.52007813857716,-0.07665646076202393,0.0,0.27727976,0.27727976,0.5817045,0.0062959935,62.75,23.714878
15,27304.13718509674,1201096,16195,305.69734585209676,-0.05390489101409912,0.0,0.4078996,0.4078996,0.6868344,0.0076134363,64.225,23.712559
17,27326.766644001007,1202136,16212,293.7213999687632,-0.15416455268859863,0.0,0.21290183,0.21290183,0.48022595,0.0061276034,63.525,23.70997
17,27349.528265953064,1203146,16229,282.5986048459604,0.13645094633102417,0.0,0.22462627,0.22462627,0.5185971,0.006165241,61.2,23.710453
16,27372.716314077377,1204258,16245,293.9905368874881,0.42938941717147827,0.0,0.32399064,0.32399064,0.760589,0.007853727,63.125,23.707043
15,27395.87030696869,1205265,16260,317.4935764907419,-0.42061924934387207,0.0,0.19164725,0.19164725,0.8268038,0.008825961,67.05,23.71175
14,27418.673334121704,1206255,16274,323.9560505365313,-0.03400015830993652,0.0,0.25695562,0.25695562,0.71931374,0.006885455,68.25,23.709108
18,27441.552440166473,1207295,16292,310.48737078793727,-0.393835186958313,0.0,0.168439,0.168439,0.37698692,0.0073739607,64.875,23.709627
15,27464.26393222809,1208262,16307,295.412046870914,-0.03318440914154053,0.0,0.24283603,0.24283603,0.30917007,0.0067174193,62.025,23.708986
17,27486.82491707802,1209240,16324,286.0722543309699,-0.07534730434417725,0.0,0.27530324,0.27530324,0.36117294,0.0073104687,60.25,23.713907
17,27509.338152885437,1210283,16341,285.329953885367,-0.006602287292480469,0.0,0.2564386,0.2564386,0.4670612,0.0071417484,59.4,23.70753
13,27532.054216861725,1211286,16354,315.94892346668325,0.23073077201843262,0.0,0.2295752,0.2295752,0.3813794,0.008017013,65.4,23.710783
18,27554.803890943527,1212314,16372,315.4491604625684,-0.15909349918365479,0.0,0.20208392,0.20208392,0.3205896,0.008211744,65.8,23.704092
15,27577.62712907791,1213359,16387,309.1119652951812,0.16955631971359253,0.0,0.3416686,0.3416686,0.34647098,0.0073936675,64.725,23.704235
16,27600.242197036743,1214358,16403,304.84898037149503,0.011458098888397217,0.0,0.30024788,0.30024788,0.6420497,0.006816412,64.325,23.702627
17,27622.930232048035,1215351,16420,301.4990520625483,0.16771095991134644,0.0,0.2802347,0.2802347,0.83943594,0.0060150134,63.125,23.70407
15,27645.860525131226,1216331,16435,298.638444981119,-1.9194579124450684,0.0,0.17082019,0.17082019,0.7776763,0.008566377,62.425,23.701626
16,27668.593767166138,1217393,16451,307.55494246513956,-0.1123361587524414,0.0,0.28480294,0.28480294,0.66455853,0.006622795,64.525,23.700205
19,27691.259719848633,1218445,16470,285.24711217888,-0.5462747812271118,0.0,0.20127651,0.20127651,0.4362846,0.0074389866,59.675,23.70004
16,27714.147837877274,1219443,16486,283.5093489327504,0.17423337697982788,0.0,0.25142568,0.25142568,0.43075323,0.006866616,59.9,23.697397
19,27737.708155155182,1220510,16505,270.2298772511893,-0.35369086265563965,0.0,0.18863678,0.18863678,0.36026675,0.00753753,57.9,23.700726
18,27760.467913866043,1221516,16523,270.7901286524757,-0.6026703119277954,0.0,0.18910336,0.18910336,0.23062122,0.008572219,56.85,23.699697
14,27783.313697099686,1222561,16537,298.87200544878317,0.5285580158233643,0.0,0.30695787,0.30695787,0.31455436,0.006973001,63.0,23.693815
17,27805.865696907043,1223574,16554,301.1941930259188,-0.198777437210083,0.0,0.15911672,0.15911672,0.3661186,0.008399454,63.35,23.694668
16,27828.492869138718,1224605,16570,309.36714095117594,-2.5272369384765625e-05,0.0,0.36217257,0.36217257,0.5687181,0.007395895,64.6,23.694693
19,27851.264319896698,1225631,16589,284.2040064155436,0.01397097110748291,0.0,0.3555042,0.3555042,0.6233867,0.008785668,59.35,23.694002
18,27874.019297122955,1226662,16607,272.4553892411774,-0.027358651161193848,0.0,0.2617937,0.2617937,0.53647804,0.0059683262,56.1,23.694988
16,27896.99745821953,1227652,16623,285.7654657518791,0.09511697292327881,0.0,0.42179766,0.42179766,0.5141627,0.0067845676,58.55,23.694345
17,27939.493746995926,1228704,16640,300.6201217461707,0.35789287090301514,0.0,0.22409461,0.22409461,0.58241934,0.0059625083,61.9,23.698086
17,27962.21833205223,1229766,16657,289.037045132745,0.15170836448669434,0.0,0.21042067,0.21042067,0.72738934,0.0065826774,60.9,23.69788
16,27985.139636039734,1230836,16673,297.76210369847337,-0.3331378698348999,0.0,0.24092662,0.24092662,0.62172323,0.007085929,63.35,23.698689
17,28007.70871114731,1231840,16690,300.83838977327184,-0.7588706016540527,0.0,0.21101534,0.21101534,0.5846117,0.0067024175,64.025,23.696156
17,28030.72920703888,1232894,16707,290.5897744640959,0.16649174690246582,0.0,0.29090464,0.29090464,0.47070655,0.006306218,60.65,23.695646
15,28053.59630703926,1233954,16722,305.57690927434817,-0.29377996921539307,0.0,0.22953215,0.22953215,0.50159866,0.007593572,64.125,23.698233
17,28076.150386095047,1235011,16739,313.8118522702404,-0.15535473823547363,0.0,0.18780665,0.18780665,0.5770137,0.0068263947,65.5,23.698729
18,28098.960797071457,1236058,16757,295.2411383491881,-0.020227909088134766,0.0,0.43313736,0.43313736,0.6340888,0.006423696,61.95,23.695963
17,28121.627216100693,1237064,16774,285.52387626892255,0.018542766571044922,0.0,0.29723442,0.29723442,0.50342226,0.007525338,60.25,23.694376
16,28144.56072807312,1238121,16790,296.4363083853358,0.09168994426727295,0.0,0.34032378,0.34032378,0.49253887,0.007133785,62.025,23.694462
17,28167.366827964783,1239176,16807,297.23705508368766,-0.023990154266357422,0.0,0.20451288,0.20451288,0.47664088,0.0062421956,62.6,23.69479
18,28189.976886034012,1240176,16825,282.12016787922937,0.10598433017730713,0.0,0.2980181,0.2980181,0.5184182,0.005872222,59.525,23.69495
16,28212.05822610855,1241209,16841,280.30004732385737,0.03332662582397461,0.0,0.21215305,0.21215305,0.48002166,0.006689475,59.25,23.696135
17,28234.53888106346,1242241,16858,289.10732606087765,-0.012550950050354004,0.0,0.30562896,0.30562896,0.5439084,0.008205451,61.15,23.691364
16,28256.940090179443,1243212,16874,291.1436148335529,0.21944695711135864,0.0,0.31761688,0.31761688,0.58693945,0.0064847753,60.875,23.686686
17,28279.71980404854,1244246,16891,289.2189854805939,-0.20505595207214355,0.0,0.2097376,0.2097376,0.5649955,0.0065689436,60.175,23.687864
16,28302.28326010704,1245245,16907,298.5418465728996,-0.575599193572998,0.0,0.28949884,0.28949884,0.29948005,0.007680535,61.95,23.686678
16,28324.84135389328,1246278,16923,308.2611804747351,-0.024398207664489746,0.0,0.30591702,0.30591702,0.39652836,0.007029013,64.65,23.68506
20,28348.429306030273,1247320,16943,274.7539487380597,0.11274003982543945,0.0,0.43966472,0.43966472,0.5288717,0.0073814993,58.025,23.687954
16,28373.37742114067,1248343,16959,286.14035565162874,-0.14571774005889893,0.0,0.21908802,0.21908802,0.50823647,0.0067514507,60.1,23.68688
17,28398.01357793808,1249389,16976,290.9918817517782,-0.03667604923248291,0.0,0.48601234,0.48601234,0.4304738,0.0084789805,61.075,23.685581
15,28422.28420495987,1250366,16991,300.7213970656836,0.09003376960754395,0.0,0.2039854,0.2039854,0.39294705,0.00718083,62.725,23.684042
17,28446.650243997574,1251330,17008,286.7844365586861,-0.6138579845428467,0.0,0.23999473,0.23999473,0.3204167,0.008961509,61.05,23.684895
14,28470.874970197678,1252313,17022,295.48809643522134,0.028605401515960693,0.0,0.41797572,0.41797572,0.29233843,0.0069976933,63.55,23.68226
17,28495.364911079407,1253306,17039,285.23005506064464,-1.6998565196990967,0.0,0.15333447,0.15333447,0.2997798,0.006946371,60.8,23.681675
16,28520.14319896698,1254351,17055,289.3834820497126,0.43424469232559204,0.0,0.32728773,0.32728773,0.45312586,0.0076740794,61.4,23.678549
17,28544.405076026917,1255426,17072,301.6935890031317,-1.171457052230835,0.0,0.15515247,0.15515247,0.3813241,0.008354811,63.375,23.679068
17,28568.39209794998,1256442,17089,291.6543878267863,-0.19693291187286377,0.0,0.206671,0.206671,0.3241579,0.0061348476,60.9,23.676914
16,28592.65297102928,1257450,17105,285.1126563954009,0.5175102949142456,0.0,0.24561408,0.24561408,0.92279637,0.007168511,60.95,23.673788
16,28617.08941102028,1258452,17121,279.9353482069811,-0.7707114219665527,0.0,0.17422614,0.17422614,0.990174,0.006405851,61.35,23.672321
15,28641.176879167557,1259427,17136,295.8324761113737,0.03873741626739502,0.0,0.4508955,0.4508955,1.0922062,0.007482173,64.15,23.67335
15,28663.925465106964,1260465,17151,311.04277561725905,0.09754139184951782,0.0,0.21038622,0.21038622,0.44111228,0.0072058635,66.4,23.669933
19,28686.292152166367,1261534,17170,295.1677805400797,-1.6788067817687988,0.0,0.10930174,0.10930174,0.37809792,0.0099131195,61.95,23.670736
16,28709.11348605156,1262581,17186,299.0604194460913,-0.3414381742477417,0.0,0.117357135,0.117357135,0.29060635,0.008747599,61.025,23.669271
16,28731.761127233505,1263577,17202,303.57444820973615,-0.21418821811676025,0.0,0.187496,0.187496,0.22534147,0.007537262,62.175,23.669424
17,28754.656124830246,1264594,17219,291.6832393688428,-0.08695805072784424,0.0,0.9516505,0.9516505,0.30258688,0.013746142,61.05,23.670414
17,28777.146306037903,1265627,17236,280.4072269239124,-0.2753056287765503,0.0,0.32821265,0.32821265,0.37035593,0.007513209,59.4,23.669424
