EpisodesSoFar,EpThisIter,entloss,TimeElapsed,optimgain,EpLenMean,EpTrueRewMean,TimestepsSoFar,entropy,ev_tdlam_before,surrgain,meankl,EpRewMean
2440,1,0.0,7831.660079240799,0.06767181,1000.0,-1134.4676457674354,2440000,0.7980629,0.9766975212842226,0.06767181,0.0038035223,237.71338
2441,1,0.0,7835.036440372467,0.098990366,1000.0,-1119.8394405376616,2441000,0.8128667,0.4683232307434082,0.098990366,0.014125307,239.11728
2442,1,0.0,7838.412872314453,0.08394705,1000.0,-1123.4949981491666,2442000,0.82965094,-0.0237044095993042,0.08394705,0.013346117,239.12564
2443,1,0.0,7841.781159877777,0.08981891,1000.0,-1125.7199476785745,2443000,0.84521484,-0.030823230743408203,0.08981891,0.013939943,238.8436
2444,1,0.0,7845.164622545242,0.06476322,1000.0,-1126.7295476327213,2444000,0.83480823,0.7504027038812637,0.06476322,0.004256841,237.95186
2445,1,0.0,7848.569273948669,0.05585448,1000.0,-1119.6390678769362,2445000,0.83751684,-0.0019751787185668945,0.05585448,0.0038584955,238.55215
2447,2,0.0,7851.942664146423,0.0950332,1000.0,-1106.4577279205416,2447000,0.8298246,0.0430637001991272,0.0950332,0.0139784,242.3726
2448,1,0.0,7855.322949409485,0.05429429,1000.0,-1085.7581347990292,2448000,0.8328399,-0.022373437881469727,0.05429429,0.0038717175,242.81204
2449,1,0.0,7858.698600530624,0.075452656,1000.0,-1111.6649809703317,2449000,0.8264524,0.8997954502701759,0.075452656,0.0042849863,239.67807
2450,1,0.0,7862.097397565842,0.049508587,1000.0,-1120.354646395656,2450000,0.8319783,-0.02006971836090088,0.049508587,0.0038583968,239.17886
2451,1,0.0,7865.479252099991,0.10359677,1000.0,-1126.705263109582,2451000,0.81634754,0.15354186296463013,0.10359677,0.014263312,239.10303
2452,1,0.0,7868.8898050785065,0.09852634,1000.0,-1119.4367251750032,2452000,0.817337,0.23119252920150757,0.09852634,0.01451809,239.78354
2453,1,0.0,7872.311038017273,0.049719743,1000.0,-1116.856510225234,2453000,0.8159808,-0.034993529319763184,0.049719743,0.0039515733,241.21977
2454,1,0.0,7875.722344636917,0.05313179,1000.0,-1098.89088902094,2454000,0.8195782,-0.02320551872253418,0.05313179,0.004021635,242.60356
2455,1,0.0,7879.076620340347,0.090305686,1000.0,-1086.396265758703,2455000,0.8154525,-0.007467746734619141,0.090305686,0.012971402,242.45999
2456,1,0.0,7882.429810762405,0.105975375,1000.0,-1077.9221771771263,2456000,0.815033,-0.05857253074645996,0.105975375,0.013827528,243.42534
2457,1,0.0,7885.8054459095,0.093819916,1000.0,-1078.1060224665332,2457000,0.804998,0.0005951523780822754,0.093819916,0.0141941905,243.50557
2458,1,0.0,7889.159301042557,0.059443593,1000.0,-1069.0725877330212,2458000,0.79553217,0.005719006061553955,0.059443593,0.0039925724,244.3407
2459,1,0.0,7893.023248434067,0.05255224,1000.0,-1063.11757368517,2459000,0.7848276,-0.02031540870666504,0.05255224,0.0038773443,244.76001
2460,1,0.0,7896.416669845581,0.112662494,1000.0,-1033.088395657613,2460000,0.78085524,0.10625970363616943,0.112662494,0.013365099,247.61197
2462,2,0.0,7899.801998615265,0.060502846,1000.0,-1036.2081353445312,2462000,0.78656954,0.19563782215118408,0.060502846,0.0046435823,248.43765
2463,1,0.0,7903.190782546997,0.052997507,1000.0,-1039.9169442837176,2463000,0.7751154,-0.01758408546447754,0.052997507,0.0039553656,248.08707
2464,1,0.0,7906.553689479828,0.09214339,1000.0,-1037.978553822531,2464000,0.75927925,0.018916964530944824,0.09214339,0.013604615,247.77779
2465,1,0.0,7909.94445848465,0.10163818,1000.0,-1040.0889838976716,2465000,0.7580943,0.7818672209978104,0.10163818,0.01463457,247.50864
2466,1,0.0,7913.344769001007,0.055900358,1000.0,-1036.0712689521927,2466000,0.75954425,0.24178248643875122,0.055900358,0.0038099692,247.50737
2467,1,0.0,7916.722696065903,0.053022645,1000.0,-1018.2031636184914,2467000,0.7535936,-0.03383231163024902,0.053022645,0.0041769934,246.35889
2468,1,0.0,7920.109760761261,0.055705726,1000.0,-1015.5237753718884,2468000,0.7528307,-0.06595444679260254,0.055705726,0.003882574,245.91504
2469,1,0.0,7923.488144636154,0.08716114,1000.0,-1016.1744826407678,2469000,0.74190277,-0.01842033863067627,0.08716114,0.014037832,245.46191
2470,1,0.0,7926.8453104496,0.05942353,1000.0,-986.372002951319,2470000,0.7408676,0.05645972490310669,0.05942353,0.0040045567,247.48491
2471,1,0.0,7930.233937501907,0.07257454,1000.0,-991.7511750020316,2471000,0.72777575,0.8799543529748917,0.07257454,0.005137976,246.06685
2472,1,0.0,7933.625973701477,0.093576804,1000.0,-989.6515688829708,2472000,0.7287542,-0.011339664459228516,0.093576804,0.014686336,245.18668
2473,1,0.0,7936.998867988586,0.09170393,1000.0,-994.1049879248272,2473000,0.7292612,0.022231340408325195,0.09170393,0.013218262,245.56425
2474,1,0.0,7940.375283479691,0.093421325,1000.0,-994.3569044191763,2474000,0.72368824,-0.009971857070922852,0.093421325,0.014376875,245.16696
2475,1,0.0,7943.741776227951,0.09142853,1000.0,-989.9615467963988,2475000,0.7123261,0.028301477432250977,0.09142853,0.014179388,244.84995
2476,1,0.0,7947.118953943253,0.089549065,1000.0,-992.5242488500246,2476000,0.7118937,-0.006197571754455566,0.089549065,0.014669713,248.52759
2477,1,0.0,7950.489885807037,0.051209163,1000.0,-987.9371009997606,2477000,0.7040045,0.010692179203033447,0.051209163,0.0038704209,249.72159
2478,1,0.0,7953.875280380249,0.0731426,1000.0,-1001.0952448421631,2478000,0.6954039,0.9353278800845146,0.0731426,0.004207053,246.99614
2479,1,0.0,7957.252634763718,0.090375245,1000.0,-993.9310767783048,2479000,0.70063,0.0012412071228027344,0.090375245,0.014261471,247.64009
2480,1,0.0,7960.64669752121,0.10205823,1000.0,-985.4868234718062,2480000,0.6939005,-0.010184049606323242,0.10205823,0.014182193,251.67065
2481,1,0.0,7964.037540197372,0.04710919,1000.0,-980.5131862747372,2481000,0.688111,0.0053519606590271,0.04710919,0.0038706008,252.15292
2482,1,0.0,7967.414088010788,0.05015298,1000.0,-974.0598884890845,2482000,0.6846107,-0.007782697677612305,0.05015298,0.0039635254,252.42148
2483,1,0.0,7970.779876470566,0.096880086,1000.0,-959.4149657156424,2483000,0.68827814,-0.01809060573577881,0.096880086,0.01388874,253.72665
2484,1,0.0,7974.167323350906,0.08421786,1000.0,-962.3096603636135,2484000,0.6860581,-0.005536556243896484,0.08421786,0.014226442,254.25974
2485,1,0.0,7977.541151046753,0.051192656,1000.0,-961.1451490067593,2485000,0.671707,-0.018260717391967773,0.051192656,0.003814767,254.04892
2486,1,0.0,7980.918649435043,0.04794029,1000.0,-965.0972719817452,2486000,0.67943555,0.028411567211151123,0.04794029,0.003775597,253.0142
2487,1,0.0,7984.295789241791,0.099168904,1000.0,-962.1561308311491,2487000,0.6706007,0.10592728853225708,0.099168904,0.0148578305,251.70804
2488,1,0.0,7987.685756206512,0.07077077,1000.0,-963.2674520447272,2488000,0.6652651,0.5798306465148926,0.07077077,0.0042822836,250.47807
2489,1,0.0,7991.059573888779,0.07056224,1000.0,-940.8573031653857,2489000,0.6565857,-0.404430627822876,0.07056224,0.0037719682,252.53305
2490,1,0.0,7994.419932126999,0.094186604,1000.0,-934.970006728309,2490000,0.6545075,0.022838175296783447,0.094186604,0.014542507,252.17886
2491,1,0.0,7997.7745270729065,0.12167102,1000.0,-941.3929637844747,2491000,0.65255463,-0.01965928077697754,0.12167102,0.014806252,252.0892
2492,1,0.0,8001.113109827042,0.04714995,1000.0,-942.3057232688245,2492000,0.6568936,-0.02502739429473877,0.04714995,0.0037584163,251.3563
2493,1,0.0,8004.445599794388,0.10404821,1000.0,-943.9535109088031,2493000,0.65050447,-0.010948419570922852,0.10404821,0.014042266,252.25449
2494,1,0.0,8007.769494533539,0.07892941,1000.0,-939.4953499703643,2494000,0.6506015,-0.03769803047180176,0.07892941,0.014568051,251.97668
2495,1,0.0,8011.112245321274,0.083104,1000.0,-940.7081034658058,2495000,0.65477514,-0.03376162052154541,0.083104,0.012630552,251.93904
2496,1,0.0,8014.448660850525,0.08832574,1000.0,-943.6384080003802,2496000,0.6541367,-0.03240406513214111,0.08832574,0.0134976795,251.55571
2497,1,0.0,8017.796237945557,0.060237452,1000.0,-943.1995691434737,2497000,0.65138185,0.0057999491691589355,0.060237452,0.0038079324,252.41121
2498,1,0.0,8021.157525539398,0.054867946,1000.0,-942.2203070236213,2498000,0.6457445,-0.007321357727050781,0.054867946,0.004436902,252.42969
2499,1,0.0,8024.504770517349,0.053408656,1000.0,-941.181850615931,2499000,0.6344606,0.01799088716506958,0.053408656,0.0038183634,252.89499
2500,1,0.0,8027.855599403381,0.05314338,1000.0,-940.5156647543414,2500000,0.62983173,-0.03277409076690674,0.05314338,0.0037737759,253.44482
2501,1,0.0,8031.20524263382,0.08041087,1000.0,-939.8861124004259,2501000,0.6312338,0.978251164779067,0.08041087,0.004139144,251.25208
2502,1,0.0,8034.532767534256,0.047567215,1000.0,-933.4494995018107,2502000,0.6167099,-0.006250977516174316,0.047567215,0.004126602,251.34229
2503,1,0.0,8037.8687217235565,0.04943897,1000.0,-924.9354495243467,2503000,0.62253565,-0.014854669570922852,0.04943897,0.0037679402,253.07971
2504,1,0.0,8041.218704223633,0.07221619,1000.0,-927.539542448881,2504000,0.6161779,0.8241858929395676,0.07221619,0.0042360257,248.9302
2505,1,0.0,8044.558719158173,0.047964543,1000.0,-925.7626920959962,2505000,0.62087935,0.05093914270401001,0.047964543,0.003783262,248.7928
2506,1,0.0,8047.909545183182,0.06765752,1000.0,-934.1526245742174,2506000,0.6166527,0.7156229913234711,0.06765752,0.0038165974,248.7771
2507,1,0.0,8051.245257616043,0.0860316,1000.0,-930.2922942874065,2507000,0.61201555,-0.05064237117767334,0.0860316,0.013112493,250.67569
2508,1,0.0,8054.583335638046,0.08949953,1000.0,-931.4638900267552,2508000,0.60731053,-0.05085253715515137,0.08949953,0.0143358465,250.67325
2509,1,0.0,8057.910273313522,0.085187614,1000.0,-936.3744072465163,2509000,0.61037195,-0.0009565353393554688,0.085187614,0.013917991,251.35356
2510,1,0.0,8061.251299619675,0.05740919,1000.0,-940.3435738858589,2510000,0.60371697,0.009618163108825684,0.05740919,0.0040102494,250.86194
2511,1,0.0,8064.604959964752,0.044886757,1000.0,-935.9439686109479,2511000,0.6083756,0.002421259880065918,0.044886757,0.0040421393,251.84245
2512,1,0.0,8067.9374985694885,0.10333947,1000.0,-924.5036184059558,2512000,0.59395665,0.6056065261363983,0.10333947,0.014383515,252.77544
2513,1,0.0,8071.272159576416,0.087506525,1000.0,-925.6353415984206,2513000,0.59230363,-0.03746688365936279,0.087506525,0.013976502,252.51962
2514,1,0.0,8074.606541395187,0.08470413,1000.0,-926.3299046249731,2514000,0.59130615,-0.0002905130386352539,0.08470413,0.01391781,253.05486
2515,1,0.0,8077.952059745789,0.056648113,1000.0,-930.146921703919,2515000,0.5883637,0.04687345027923584,0.056648113,0.004014191,253.68355
2516,1,0.0,8081.305578947067,0.105312444,1000.0,-928.8194315325003,2516000,0.59211993,0.6750711500644684,0.105312444,0.014236849,253.32234
2517,1,0.0,8084.666665554047,0.051525913,1000.0,-929.7171965776035,2517000,0.5846779,0.03135162591934204,0.051525913,0.0040357974,253.4043
2518,1,0.0,8088.034148693085,0.06377075,1000.0,-928.6086287580274,2518000,0.5914644,0.9683489352464676,0.06377075,0.003970306,253.74712
2519,1,0.0,8091.400389432907,0.051574145,1000.0,-923.5562496364249,2519000,0.588559,-0.01975882053375244,0.051574145,0.004653383,254.0627
2520,1,0.0,8094.745025873184,0.08538917,1000.0,-921.1644339728307,2520000,0.5917962,0.058801472187042236,0.08538917,0.0146024255,254.36288
2521,1,0.0,8098.108259677887,0.09690394,1000.0,-921.6638860846499,2521000,0.5921677,-0.03999924659729004,0.09690394,0.014704873,254.26909
2522,1,0.0,8101.469080686569,0.051171575,1000.0,-922.6668753211513,2522000,0.59900725,-0.0073996782302856445,0.051171575,0.0038585868,254.26509
2523,1,0.0,8104.820005655289,0.10807432,1000.0,-930.0687623092465,2523000,0.5998848,0.8733029514551163,0.10807432,0.0149163725,253.49101
2524,1,0.0,8108.176347255707,0.06415039,1000.0,-924.1453473034242,2524000,0.59725195,0.9408677145838737,0.06415039,0.0038503064,253.31577
2525,1,0.0,8111.50625371933,0.08476886,1000.0,-920.5866833126827,2525000,0.5879981,0.00409090518951416,0.08476886,0.013112359,253.62198
2526,1,0.0,8114.849891901016,0.071573526,1000.0,-917.2721020053381,2526000,0.58243555,0.8857227191329002,0.071573526,0.0045891507,254.90198
2527,1,0.0,8118.183817625046,0.09266657,1000.0,-916.2539423139227,2527000,0.58568054,-0.01612257957458496,0.09266657,0.014407613,255.2996
2528,1,0.0,8121.5278923511505,0.061960574,1000.0,-917.9065997573092,2528000,0.59171045,0.8267108350992203,0.061960574,0.004896716,256.9759
2529,1,0.0,8124.863322257996,0.09750603,1000.0,-915.01082379334,2529000,0.58183366,-0.05997920036315918,0.09750603,0.014822091,256.68506
2530,1,0.0,8128.214116334915,0.049617387,1000.0,-921.161992273863,2530000,0.58385146,0.0025790929794311523,0.049617387,0.0039186776,257.667
2531,1,0.0,8131.564080715179,0.06725717,1000.0,-909.1455274538943,2531000,0.5818125,0.8113140612840652,0.06725717,0.0046876413,259.08673
2532,1,0.0,8134.887642860413,0.12553582,1000.0,-918.338754264845,2532000,0.5865123,0.9298112913966179,0.12553582,0.0143469395,254.94449
2533,1,0.0,8138.2205646038055,0.07617606,1000.0,-929.665751238644,2533000,0.5997131,0.9235525727272034,0.07617606,0.004316028,253.88577
2534,1,0.0,8141.569212198257,0.053053655,1000.0,-925.0039248035293,2534000,0.60860467,0.08821558952331543,0.053053655,0.004124496,255.33951
2535,1,0.0,8144.911532640457,0.11137125,1000.0,-922.1154995517054,2535000,0.62014467,0.7401055097579956,0.11137125,0.014889015,257.37036
2536,1,0.0,8148.2560522556305,0.091327,1000.0,-932.4847953771165,2536000,0.60685474,-0.004295468330383301,0.091327,0.012991531,257.65176
2537,1,0.0,8151.594708681107,0.09820749,1000.0,-935.6880521547544,2537000,0.6091334,-0.026251554489135742,0.09820749,0.014542221,256.05338
2538,1,0.0,8154.945281028748,0.087197155,1000.0,-939.4745598848888,2538000,0.6055405,-0.026958465576171875,0.087197155,0.013640623,256.2603
2539,1,0.0,8158.293169975281,0.090755984,1000.0,-938.7709018968966,2539000,0.604194,-0.01058042049407959,0.090755984,0.013832047,255.93277
2540,1,0.0,8161.635427713394,0.08665463,1000.0,-936.8135586017877,2540000,0.5956268,-0.012594461441040039,0.08665463,0.013728682,255.76761
2541,1,0.0,8164.96954202652,0.087017715,1000.0,-926.7848466267012,2541000,0.61478186,-0.0365300178527832,0.087017715,0.01419734,259.3841
2542,1,0.0,8168.307036161423,0.109779194,1000.0,-934.7697200825196,2542000,0.6136118,0.7031566500663757,0.109779194,0.014620574,259.89102
2543,1,0.0,8171.650301456451,0.08998057,1000.0,-936.3208835880807,2543000,0.6006347,-0.002979874610900879,0.08998057,0.014360144,259.3268
2544,1,0.0,8174.993820905685,0.054044403,1000.0,-929.655805439498,2544000,0.5954206,-0.02005922794342041,0.054044403,0.003945931,264.14456
2545,1,0.0,8178.325212717056,0.09402599,1000.0,-928.5472627346886,2545000,0.595298,-0.022162199020385742,0.09402599,0.014652534,264.39145
2546,1,0.0,8181.681298494339,0.05672796,1000.0,-930.4211470743927,2546000,0.5954897,0.043737053871154785,0.05672796,0.0040730094,265.3452
2547,1,0.0,8185.021373748779,0.08840234,1000.0,-924.9292652212364,2547000,0.611038,-0.014664888381958008,0.08840234,0.014224162,264.23572
2548,1,0.0,8188.385760784149,0.05229295,1000.0,-923.622171269884,2548000,0.6130745,-0.008528351783752441,0.05229295,0.0038222983,264.385
2549,1,0.0,8191.749888181686,0.056173902,1000.0,-915.0389049381356,2549000,0.6174798,-0.0026552677154541016,0.056173902,0.0038652038,264.9483
2550,1,0.0,8195.124879360199,0.070492536,1000.0,-914.1531581770581,2550000,0.6198196,0.9578981436789036,0.070492536,0.0043985182,262.85004
2551,1,0.0,8198.487119674683,0.060867935,1000.0,-912.1299249371098,2551000,0.601342,0.9313124567270279,0.060867935,0.0037834,261.1831
2552,1,0.0,8201.866363286972,0.10123853,1000.0,-911.7904964973346,2552000,0.59812844,0.06232583522796631,0.10123853,0.01375002,261.74628
2553,1,0.0,8205.244771957397,0.08100751,1000.0,-909.9969142812133,2553000,0.6190004,0.013682842254638672,0.08100751,0.013975547,261.54895
2554,1,0.0,8208.62533068657,0.09637202,1000.0,-912.03775390747,2554000,0.6160433,0.05919915437698364,0.09637202,0.014409908,261.0185
2555,1,0.0,8212.01127409935,0.04477533,1000.0,-918.7582574812604,2555000,0.6187622,-0.02792048454284668,0.04477533,0.003766715,260.8271
2556,1,0.0,8215.380146503448,0.25518036,1000.0,-908.7577637540053,2556000,0.61558455,0.03822672367095947,0.25518036,0.013568062,262.0279
2557,1,0.0,8218.68366241455,0.090945676,1000.0,-909.3480513296439,2557000,0.6097338,-0.05724632740020752,0.090945676,0.013451811,261.53464
2558,1,0.0,8222.035104990005,0.090980925,1000.0,-895.7295764342249,2558000,0.5974731,-0.022777795791625977,0.090980925,0.014251616,265.01523
2560,2,0.0,8225.382464885712,0.08867882,1000.0,-891.7382892299986,2560000,0.6017157,-0.00571751594543457,0.08867882,0.013357852,265.08246
2561,1,0.0,8229.223486423492,0.08618868,1000.0,-887.0343026694105,2561000,0.5989579,-0.02945852279663086,0.08618868,0.013523165,266.04306
2562,1,0.0,8232.564288139343,0.090195976,1000.0,-881.9928484721537,2562000,0.5996855,-0.019318103790283203,0.090195976,0.013978706,266.46646
2563,1,0.0,8235.897569417953,0.09068967,1000.0,-880.656126075071,2563000,0.5866978,0.03516995906829834,0.09068967,0.01461068,266.82904
2564,1,0.0,8239.245428562164,0.094282806,1000.0,-884.2269113674358,2564000,0.58803254,0.005402207374572754,0.094282806,0.012284507,266.082
2565,1,0.0,8242.59362244606,0.09787826,1000.0,-885.9647113194172,2565000,0.58882076,0.013012826442718506,0.09787826,0.013674511,265.19147
2566,1,0.0,8245.95019364357,0.09066759,1000.0,-891.884395193747,2566000,0.5933661,-0.05601823329925537,0.09066759,0.014432129,263.7294
2567,1,0.0,8249.285752534866,0.04863661,1000.0,-897.7095796959926,2567000,0.58790565,-0.022229433059692383,0.04863661,0.0038294226,262.54327
2568,1,0.0,8252.6357858181,0.09698623,1000.0,-899.5903796902963,2568000,0.5751756,0.006934165954589844,0.09698623,0.013013441,261.20477
2569,1,0.0,8255.978846549988,0.09412037,1000.0,-899.76570834005,2569000,0.5787767,-0.03353250026702881,0.09412037,0.014045724,261.01288
2570,1,0.0,8259.329424858093,0.061671313,1000.0,-897.4052701344384,2570000,0.57277167,0.873638242483139,0.061671313,0.0038214466,259.92413
2571,1,0.0,8262.676637887955,0.049474306,1000.0,-894.3769107391593,2571000,0.5679824,-0.06338143348693848,0.049474306,0.0037992857,258.17938
2572,1,0.0,8266.026645898819,0.058717266,1000.0,-892.5255651998463,2572000,0.5730057,0.14100581407546997,0.058717266,0.0039933953,259.0106
2573,1,0.0,8269.386099815369,0.0677751,1000.0,-883.9961031912932,2573000,0.581349,0.8532863259315491,0.0677751,0.0043184366,258.77048
2575,2,0.0,8272.724761009216,0.095084056,1000.0,-878.6744310057022,2575000,0.54762596,0.0577734112739563,0.095084056,0.014793158,256.07266
2576,1,0.0,8276.063870191574,0.0554759,1000.0,-868.3172068108521,2576000,0.5516094,0.05548614263534546,0.0554759,0.0037793024,256.23193
2577,1,0.0,8279.408947467804,0.07081269,1000.0,-897.9713355638281,2577000,0.5456168,0.9108983650803566,0.07081269,0.0038629852,254.43607
2578,1,0.0,8282.74869275093,0.0481238,1000.0,-896.2595882507392,2578000,0.5511779,0.021967172622680664,0.0481238,0.004013353,254.97159
2579,1,0.0,8286.089071512222,0.102330685,1000.0,-894.6107163583965,2579000,0.5348282,0.835652306675911,0.102330685,0.014561399,255.68692
2580,1,0.0,8289.435062646866,0.0793706,1000.0,-900.4691245982374,2580000,0.5401334,-0.032532572746276855,0.0793706,0.014729075,255.8265
2581,1,0.0,8292.790474414825,0.08903983,1000.0,-903.07657560646,2581000,0.52799714,-0.015495538711547852,0.08903983,0.01476471,255.97949
