EpRewMean,TimestepsSoFar,ev_tdlam_before,optimgain,EpTrueRewMean,meankl,entropy,EpThisIter,EpisodesSoFar,TimeElapsed,surrgain,EpLenMean,entloss
8.054857,4033000,0.5686773955821991,0.113628015,-4990.028670124719,0.0064301174,2.1538424,1,4033,12715.580994606018,0.113628015,1000.0,0.0
7.6205664,4034000,0.08872991800308228,0.09268671,-5009.915275436662,0.005010618,2.1471748,1,4034,12718.013471603394,0.09268671,1000.0,0.0
7.6557617,4035000,0.18702000379562378,0.10570787,-5007.728179210307,0.0058801877,2.1505234,1,4035,12720.44827413559,0.10570787,1000.0,0.0
7.567196,4036000,-6.37441873550415,0.063236624,-5005.314079053032,0.0062210285,2.147006,1,4036,12722.869512081146,0.063236624,1000.0,0.0
7.563675,4037000,0.6012503206729889,0.09358571,-5002.69754825563,0.00726284,2.1418262,1,4037,12725.302888393402,0.09358571,1000.0,0.0
7.447385,4038000,-0.6907056570053101,0.09997762,-5004.7037169061205,0.0062639485,2.1454458,1,4038,12727.727135181427,0.09997762,1000.0,0.0
7.332221,4039000,0.0989300012588501,0.10904406,-5009.428303612634,0.0059793172,2.149143,1,4039,12730.149366617203,0.10904406,1000.0,0.0
7.3346376,4040000,0.09772634506225586,0.1160469,-5023.0202671587585,0.007707702,2.1485431,1,4040,12732.580704450607,0.1160469,1000.0,0.0
7.5026855,4041000,0.1598638892173767,0.12574852,-5026.382468178813,0.0071329284,2.151478,1,4041,12735.004773378372,0.12574852,1000.0,0.0
7.4897246,4042000,0.753126472234726,0.10835636,-5020.725653271006,0.0050126687,2.150876,1,4042,12737.43619298935,0.10835636,1000.0,0.0
7.1937723,4043000,0.05298203229904175,0.07121379,-5035.497433172879,0.006454218,2.14227,1,4043,12739.860656261444,0.07121379,1000.0,0.0
7.214761,4044000,-0.03348386287689209,0.060157143,-5025.270260384003,0.004839747,2.140151,1,4044,12742.28646016121,0.060157143,1000.0,0.0
6.8951697,4045000,-0.28418874740600586,0.08840469,-5183.365490527823,0.0073535214,2.1434467,1,4045,12744.714232444763,0.08840469,1000.0,0.0
6.9595933,4046000,0.7069821059703827,0.09543106,-5187.098517208617,0.0059230328,2.1459765,1,4046,12747.135619401932,0.09543106,1000.0,0.0
6.892681,4047000,0.23387259244918823,0.07591206,-5200.906704616289,0.006030051,2.1438732,1,4047,12749.54931640625,0.07591206,1000.0,0.0
7.1345077,4048000,0.496482789516449,0.0861959,-5201.3524896071685,0.0051396824,2.13855,1,4048,12751.970344781876,0.0861959,1000.0,0.0
7.4728,4049000,0.6848920285701752,0.09246591,-5192.408465600037,0.0057262992,2.1335413,1,4049,12754.392081022263,0.09246591,1000.0,0.0
7.4899797,4050000,-0.054419755935668945,0.09153867,-5190.04657034543,0.007015381,2.1319716,1,4050,12756.821333885193,0.09153867,1000.0,0.0
7.560753,4051000,0.12494730949401855,0.07274638,-5191.441739499272,0.006326716,2.123351,1,4051,12759.251758813858,0.07274638,1000.0,0.0
7.586478,4052000,0.4520355463027954,0.09601955,-5193.719506340259,0.0062710224,2.123097,1,4052,12761.68352675438,0.09601955,1000.0,0.0
7.638051,4053000,0.3339232802391052,0.34688374,-5182.061074655525,0.008453908,2.1273804,1,4053,12764.106569766998,0.34688374,1000.0,0.0
7.6160126,4054000,0.6630361378192902,0.08822767,-5180.755048502158,0.006414249,2.1362035,1,4054,12766.527665138245,0.08822767,1000.0,0.0
7.5671434,4055000,0.7794082760810852,0.09255505,-5181.3914618520475,0.00664379,2.1375427,1,4055,12768.956247091293,0.09255505,1000.0,0.0
7.5088425,4056000,0.7426622211933136,0.15821528,-5178.305296401425,0.008715039,2.1398008,1,4056,12771.391562223434,0.15821528,1000.0,0.0
7.464364,4057000,0.5845162868499756,0.09041472,-5190.110268039037,0.005883398,2.13554,1,4057,12773.818365812302,0.09041472,1000.0,0.0
7.5094175,4058000,0.5700914561748505,0.16839397,-5196.689154112599,0.0070642536,2.1350822,1,4058,12776.247731924057,0.16839397,1000.0,0.0
7.153043,4059000,0.0640140175819397,0.07126056,-5201.899348046437,0.0065044905,2.1363416,1,4059,12778.680251598358,0.07126056,1000.0,0.0
7.337129,4060000,0.5149140059947968,0.08931549,-5206.759417729843,0.0057674926,2.1364412,1,4060,12781.113284349442,0.08931549,1000.0,0.0
7.291381,4061000,-0.6307023763656616,1.6599344,-5208.199659522122,0.008442937,2.141346,1,4061,12783.542875766754,1.6599344,1000.0,0.0
7.434475,4062000,0.6238940358161926,0.11357133,-5199.183783029019,0.007192552,2.143877,1,4062,12785.95927977562,0.11357133,1000.0,0.0
7.4400306,4063000,-1.3236048221588135,0.10001226,-5203.167238466176,0.005370549,2.1405637,1,4063,12788.385304450989,0.10001226,1000.0,0.0
7.582906,4064000,0.6963196396827698,0.07570951,-5048.917089309243,0.006176114,2.1290586,1,4064,12790.809805631638,0.07570951,1000.0,0.0
7.6248155,4065000,0.6284789144992828,0.13140053,-5056.618767737617,0.007617184,2.1312525,1,4065,12793.237434625626,0.13140053,1000.0,0.0
7.6253357,4066000,-0.33238470554351807,0.22672343,-5062.748361509088,0.006646389,2.1331625,1,4066,12795.671130180359,0.22672343,1000.0,0.0
7.5130706,4067000,-0.22124099731445312,0.39493737,-5061.6619813460475,0.008319948,2.1386716,1,4067,12798.099898576736,0.39493737,1000.0,0.0
7.6200356,4068000,0.3657575845718384,0.08961663,-4896.094777076305,0.00764053,2.1462405,1,4068,12800.536908626556,0.08961663,1000.0,0.0
7.711895,4069000,-0.24975919723510742,0.23030171,-4895.727312446591,0.005431407,2.1399195,1,4069,12802.969946622849,0.23030171,1000.0,0.0
7.706343,4070000,-0.0453333854675293,0.07048622,-4904.710780425967,0.0039428542,2.1355295,1,4070,12805.408233880997,0.07048622,1000.0,0.0
7.7872834,4071000,0.22903943061828613,0.099569865,-4907.306747238311,0.0058143167,2.1292255,1,4071,12807.837178468704,0.099569865,1000.0,0.0
7.866563,4072000,0.0019219517707824707,0.09113661,-4904.332834759733,0.0047612526,2.1291475,1,4072,12810.264011621475,0.09113661,1000.0,0.0
8.131042,4073000,0.14135563373565674,0.08399388,-4891.6569219297235,0.004780979,2.1231833,1,4073,12812.69853067398,0.08399388,1000.0,0.0
8.181569,4074000,-0.08857667446136475,0.11094126,-4891.749330832214,0.0077801133,2.1223752,1,4074,12815.123732566833,0.11094126,1000.0,0.0
8.106878,4075000,0.0006337165832519531,0.29989854,-4907.695733643001,0.0070881513,2.1223726,1,4075,12817.565331935883,0.29989854,1000.0,0.0
8.16777,4076000,0.01860988140106201,0.08928107,-4915.609284156827,0.007465874,2.12523,1,4076,12819.992355108261,0.08928107,1000.0,0.0
8.364123,4077000,0.510673314332962,0.08368735,-4915.939612937728,0.0046392754,2.1251833,1,4077,12822.427924871445,0.08368735,1000.0,0.0
8.4542055,4078000,0.37849748134613037,0.19060808,-4914.436491237926,0.014248021,2.1123664,1,4078,12824.854635477066,0.19060808,1000.0,0.0
8.530645,4079000,0.44346100091934204,0.07561343,-4905.648608806936,0.006090265,2.1084318,1,4079,12827.281970262527,0.07561343,1000.0,0.0
8.522639,4080000,-0.11147570610046387,0.12099893,-4902.137308469819,0.007728677,2.1122732,1,4080,12829.708996534348,0.12099893,1000.0,0.0
8.452276,4081000,0.059238970279693604,0.11857726,-4904.826140838852,0.0062289573,2.1029215,1,4081,12832.13458275795,0.11857726,1000.0,0.0
8.453045,4082000,-3.2605438232421875,0.052529596,-4910.753614705267,0.0062738173,2.1121836,1,4082,12834.566353797913,0.052529596,1000.0,0.0
8.461654,4083000,0.23901605606079102,0.08601387,-4917.495201774356,0.006506364,2.0919487,1,4083,12837.001266479492,0.08601387,1000.0,0.0
8.491531,4084000,-1.0607810020446777,0.06728407,-4914.740333467907,0.0057738274,2.1027193,1,4084,12839.433450937271,0.06728407,1000.0,0.0
8.637635,4085000,0.12190932035446167,0.079706304,-4768.3663524149815,0.00608027,2.1077883,1,4085,12841.866961717606,0.079706304,1000.0,0.0
8.72209,4086000,0.007030010223388672,0.12115262,-4758.944680747105,0.007027547,2.103624,1,4086,12844.301687002182,0.12115262,1000.0,0.0
8.7267685,4087000,0.44620370864868164,0.0814679,-4753.331466006682,0.00624195,2.1045804,1,4087,12846.737092733383,0.0814679,1000.0,0.0
8.272284,4088000,-0.35729682445526123,0.09177752,-4764.193840214532,0.007139014,2.0993514,1,4088,12849.159954309464,0.09177752,1000.0,0.0
7.997058,4089000,0.5554898977279663,0.08959328,-4769.915820248651,0.006391891,2.0970597,1,4089,12851.5865650177,0.08959328,1000.0,0.0
8.045526,4090000,-0.06372010707855225,0.11263232,-4769.714315985453,0.0072697466,2.104748,1,4090,12854.017133235931,0.11263232,1000.0,0.0
8.102211,4091000,0.4653453230857849,0.124005325,-4764.188213468727,0.006736616,2.103774,1,4091,12856.45011973381,0.124005325,1000.0,0.0
8.09571,4092000,-2.223250389099121,0.344102,-4767.570254588788,0.007651494,2.1056402,1,4092,12858.878271102905,0.344102,1000.0,0.0
8.469859,4093000,0.5677400529384613,0.120221384,-4753.865758035257,0.0059717204,2.1040533,1,4093,12861.316824436188,0.120221384,1000.0,0.0
8.463937,4094000,-0.08017265796661377,0.06688382,-4753.18046931596,0.005838955,2.1013174,1,4094,12863.74667930603,0.06688382,1000.0,0.0
8.642977,4096000,-1.142805814743042,0.14877152,-4755.593546992825,0.008366247,2.1005132,2,4096,12866.17580127716,0.14877152,1000.0,0.0
8.66215,4097000,0.6510312557220459,0.18640125,-4750.02709546796,0.0068913978,2.1023443,1,4097,12868.937969446182,0.18640125,1000.0,0.0
8.6061,4098000,-0.6700986623764038,0.20692821,-4742.485329447741,0.0069713816,2.1048882,1,4098,12871.373979330063,0.20692821,1000.0,0.0
8.627437,4099000,-0.24258029460906982,0.08036429,-4735.9460349154815,0.005750707,2.1133845,1,4099,12873.807355880737,0.08036429,1000.0,0.0
8.500483,4100000,0.4948626756668091,0.09084007,-4734.65997760479,0.0057601375,2.1108236,1,4100,12876.234943628311,0.09084007,1000.0,0.0
8.609768,4101000,-3.416804790496826,0.16908242,-4734.640158648001,0.007488262,2.106614,1,4101,12878.657523393631,0.16908242,1000.0,0.0
8.392969,4102000,0.8721715956926346,0.10443025,-4742.361268700139,0.0071496535,2.101498,1,4102,12881.084789991379,0.10443025,1000.0,0.0
8.402834,4103000,0.42783451080322266,0.19256985,-4738.868523195405,0.009208303,2.1044652,1,4103,12883.503054857254,0.19256985,1000.0,0.0
8.392484,4104000,0.5697112381458282,0.09243863,-4734.829247495839,0.006568081,2.108707,1,4104,12885.927928209305,0.09243863,1000.0,0.0
8.402455,4105000,0.643602192401886,0.10218425,-4734.684541743115,0.0076710493,2.1109042,1,4105,12888.354454517365,0.10218425,1000.0,0.0
8.37997,4106000,-0.13288605213165283,0.11326587,-4726.363687413136,0.007398566,2.1034741,1,4106,12890.779174804688,0.11326587,1000.0,0.0
8.38034,4107000,0.1593494415283203,0.091989264,-4726.124815800067,0.0051572868,2.104462,1,4107,12893.197359085083,0.091989264,1000.0,0.0
8.383752,4108000,0.42827898263931274,0.09251326,-4736.302468678556,0.004885905,2.10254,1,4108,12895.617632865906,0.09251326,1000.0,0.0
8.379069,4109000,0.5511142015457153,0.08138692,-4735.602222430159,0.005929035,2.099548,1,4109,12898.04359292984,0.08138692,1000.0,0.0
8.156966,4111000,0.31135451793670654,0.16189232,-4741.041356504518,0.008195599,2.0896578,2,4111,12900.481588840485,0.16189232,1000.0,0.0
8.096851,4112000,0.0014813542366027832,0.0700109,-4727.990037575783,0.0056098457,2.0935094,1,4112,12902.91038441658,0.0700109,1000.0,0.0
7.6684737,4113000,0.0632053017616272,0.11987324,-4745.860435090561,0.006947902,2.1055603,1,4113,12905.339423894882,0.11987324,1000.0,0.0
7.612878,4114000,-0.4481346607208252,0.06610233,-4730.006654529754,0.0074053435,2.1041396,1,4114,12907.767597675323,0.06610233,1000.0,0.0
7.6023917,4115000,-0.03235495090484619,0.09048345,-4711.645601798708,0.005523727,2.109783,1,4115,12910.198715209961,0.09048345,1000.0,0.0
7.7067733,4116000,0.02826780080795288,0.10079591,-4712.209812566815,0.0062016845,2.1125073,1,4116,12912.626551628113,0.10079591,1000.0,0.0
7.6052666,4117000,0.46614861488342285,0.106083095,-4712.091750960503,0.0066644643,2.1101537,1,4117,12915.05227279663,0.106083095,1000.0,0.0
7.754126,4118000,0.4023236632347107,0.08512813,-4707.684792486408,0.0065011773,2.1059268,1,4118,12917.478468894958,0.08512813,1000.0,0.0
7.708589,4119000,0.3637463450431824,0.050991997,-4725.061207942708,0.0051991018,2.0961142,1,4119,12919.904160261154,0.050991997,1000.0,0.0
7.733409,4120000,0.4261553883552551,0.2016945,-4794.908469935971,0.009426511,2.095761,1,4120,12922.332118988037,0.2016945,1000.0,0.0
7.6357183,4121000,0.3913778066635132,0.075925216,-4787.491405162725,0.0045810994,2.088759,1,4121,12924.762336015701,0.075925216,1000.0,0.0
7.952278,4122000,0.6830590963363647,0.09532041,-4781.991883213525,0.006903023,2.088307,1,4122,12927.18377161026,0.09532041,1000.0,0.0
7.8391547,4123000,-0.09040439128875732,0.08667064,-4779.779296779992,0.006609574,2.0897715,1,4123,12929.620331287384,0.08667064,1000.0,0.0
7.726883,4124000,0.007236957550048828,0.09867004,-4783.017701038252,0.0067711524,2.0939748,1,4124,12932.043802261353,0.09867004,1000.0,0.0
7.7088027,4126000,-2.1771020889282227,0.11095192,-4773.8568294101005,0.008594579,2.0978277,2,4126,12934.472796440125,0.11095192,1000.0,0.0
7.650093,4127000,-3.54935884475708,0.2941877,-4776.10099851479,0.007377273,2.1026576,1,4127,12936.89184141159,0.2941877,1000.0,0.0
7.5251603,4128000,-0.019256591796875,0.12564397,-4767.014661790175,0.0087926285,2.1026342,1,4128,12939.319514751434,0.12564397,1000.0,0.0
8.183594,4129000,0.5726113617420197,0.09845476,-4748.474652298582,0.006033752,2.1069803,1,4129,12941.75497841835,0.09845476,1000.0,0.0
8.349231,4130000,0.4995250105857849,0.10613741,-4743.346118303236,0.007046243,2.107059,1,4130,12944.183836460114,0.10613741,1000.0,0.0
8.53627,4131000,0.6049481928348541,0.12151621,-4736.545660262492,0.007182897,2.1080663,1,4131,12946.61991739273,0.12151621,1000.0,0.0
8.613687,4132000,-0.019016623497009277,0.094417155,-4726.834850329726,0.0076257577,2.1001475,1,4132,12949.053017139435,0.094417155,1000.0,0.0
8.294786,4133000,0.5600840449333191,0.09473753,-4744.679352560861,0.006047842,2.0983,1,4133,12951.47693514824,0.09473753,1000.0,0.0
8.464068,4134000,0.45657074451446533,0.14518107,-4749.7046544813875,0.0070338016,2.097548,1,4134,12953.902710676193,0.14518107,1000.0,0.0
8.385006,4135000,0.48380911350250244,0.12049554,-4737.018035042706,0.0066834535,2.0953639,1,4135,12956.334801197052,0.12049554,1000.0,0.0
8.36374,4136000,-11.321329116821289,0.13336113,-4727.620776476581,0.007260903,2.0944185,1,4136,12958.77316570282,0.13336113,1000.0,0.0
8.353314,4137000,0.10802936553955078,0.08562596,-4725.012611525717,0.0054468894,2.092251,1,4137,12961.213221788406,0.08562596,1000.0,0.0
8.474052,4138000,0.5071333348751068,0.0903077,-4715.785713707248,0.0065351073,2.0950587,1,4138,12963.648658275604,0.0903077,1000.0,0.0
8.479332,4139000,-6.635476589202881,0.01040077,-4720.193361510921,0.010800367,2.0838282,1,4139,12966.091297388077,0.01040077,1000.0,0.0
8.4307,4140000,-5.031506061553955,0.8413833,-4710.574416232681,0.010205971,2.0914648,1,4140,12968.51846241951,0.8413833,1000.0,0.0
8.471214,4141000,-0.3421114683151245,0.121405326,-4706.590347911074,0.0071030725,2.0870676,1,4141,12970.952669620514,0.121405326,1000.0,0.0
8.542195,4142000,-1.9130895137786865,0.17156312,-4695.083789123752,0.005874522,2.0922716,1,4142,12973.399021625519,0.17156312,1000.0,0.0
8.517485,4143000,0.11852675676345825,0.083156325,-4689.976554047708,0.0053621745,2.0917666,1,4143,12975.825400590897,0.083156325,1000.0,0.0
8.424707,4144000,0.7484570741653442,0.133559,-4695.414294194545,0.006847404,2.0986056,1,4144,12978.25921010971,0.133559,1000.0,0.0
8.341721,4145000,0.4142703413963318,0.06297867,-4690.7407013010725,0.0062843612,2.0902853,1,4145,12980.688236951828,0.06297867,1000.0,0.0
8.27345,4146000,0.41619420051574707,0.09963119,-4690.440570673741,0.006905513,2.075913,1,4146,12983.115895271301,0.09963119,1000.0,0.0
8.390117,4147000,0.7624117881059647,0.13224095,-4679.483530995804,0.007793802,2.0694697,1,4147,12985.557682037354,0.13224095,1000.0,0.0
8.304792,4148000,0.2411283254623413,0.10633767,-4671.9134679077815,0.006565096,2.07393,1,4148,12987.987676143646,0.10633767,1000.0,0.0
8.241029,4149000,-0.11138498783111572,0.15352912,-4679.179777110074,0.0076439236,2.0706315,1,4149,12990.415695667267,0.15352912,1000.0,0.0
8.299495,4150000,0.4859921932220459,0.08737174,-4683.799789057424,0.005626278,2.07155,1,4150,12992.849132061005,0.08737174,1000.0,0.0
8.423477,4151000,0.6556586921215057,0.2652299,-4681.86468441035,0.0070649195,2.0723908,1,4151,12995.274190187454,0.2652299,1000.0,0.0
8.333729,4152000,0.3420405387878418,0.069398694,-4698.841905069077,0.0061710267,2.0752265,1,4152,12997.707445383072,0.069398694,1000.0,0.0
8.765329,4153000,-0.3923943042755127,0.067914754,-4678.259744448624,0.006073067,2.0823972,1,4153,13000.141048669815,0.067914754,1000.0,0.0
8.829916,4154000,0.5407505631446838,0.102547586,-4685.197221538593,0.0061235433,2.0761912,1,4154,13002.574156284332,0.102547586,1000.0,0.0
8.813306,4155000,-0.8784048557281494,0.06079619,-4684.710728378244,0.0047919075,2.0700347,1,4155,13005.014310836792,0.06079619,1000.0,0.0
9.060454,4156000,0.6809239685535431,0.09097247,-4660.89595019732,0.00561342,2.0680208,1,4156,13007.4444065094,0.09097247,1000.0,0.0
8.9396105,4157000,-0.11046528816223145,0.10055799,-4644.238173431656,0.0062964708,2.069716,1,4157,13009.870237827301,0.10055799,1000.0,0.0
8.689412,4158000,-1.2204220294952393,0.33058566,-4649.240438430677,0.008328528,2.0811317,1,4158,13012.352013349533,0.33058566,1000.0,0.0
8.7121105,4159000,-0.08636415004730225,0.11182659,-4641.730273127452,0.007489449,2.0820143,1,4159,13014.781033754349,0.11182659,1000.0,0.0
8.709343,4160000,0.06631231307983398,0.122448236,-4565.118222586737,0.004640173,2.085221,1,4160,13017.220761299133,0.122448236,1000.0,0.0
8.669843,4161000,-0.09787499904632568,0.07088507,-4573.619903419531,0.0055644857,2.0809138,1,4161,13019.65728878975,0.07088507,1000.0,0.0
8.439804,4162000,-0.15215981006622314,0.07666615,-4565.862784271992,0.006695699,2.075101,1,4162,13022.093392848969,0.07666615,1000.0,0.0
8.401209,4163000,-1.410404920578003,0.050512765,-4562.443424302361,0.006793877,2.077656,1,4163,13024.526632070541,0.050512765,1000.0,0.0
8.411234,4164000,0.32943183183670044,0.2902906,-4551.262522448467,0.008136319,2.0729864,1,4164,13026.957798719406,0.2902906,1000.0,0.0
8.16391,4165000,0.14198732376098633,0.15065423,-4551.292575858561,0.0064811073,2.070969,1,4165,13029.384539604187,0.15065423,1000.0,0.0
8.281855,4166000,-1.062298059463501,1.290824,-4553.10824608836,0.011483433,2.0813768,1,4166,13031.806163072586,1.290824,1000.0,0.0
8.358036,4167000,0.052632033824920654,0.06890035,-4546.024844361777,0.0064912983,2.0830386,1,4167,13034.235614776611,0.06890035,1000.0,0.0
8.321132,4168000,0.34574878215789795,0.06495667,-4549.964584313608,0.0066267494,2.074497,1,4168,13036.670399904251,0.06495667,1000.0,0.0
7.813114,4169000,0.45112234354019165,0.110709116,-4556.986843166524,0.006780586,2.0792425,1,4169,13039.102438688278,0.110709116,1000.0,0.0
7.6752944,4170000,0.29040342569351196,0.11044078,-4562.477202296017,0.007601246,2.0704985,1,4170,13041.526356220245,0.11044078,1000.0,0.0
7.424638,4171000,-2.55534029006958,0.065545805,-4575.227321210735,0.0056984173,2.0721934,1,4171,13043.947540998459,0.065545805,1000.0,0.0
7.377585,4172000,0.3607942461967468,0.103173375,-4577.9079780921875,0.006127838,2.072521,1,4172,13046.375282764435,0.103173375,1000.0,0.0
7.1940064,4173000,-2.302116632461548,0.047149755,-4583.389774934193,0.008377893,2.07069,1,4173,13048.80155324936,0.047149755,1000.0,0.0
7.0883193,4174000,-0.16616034507751465,0.094547644,-4582.441186561308,0.00704905,2.0793312,1,4174,13051.232587099075,0.094547644,1000.0,0.0
6.987532,4175000,0.46022099256515503,0.09812837,-4597.629219683746,0.007427238,2.0780804,1,4175,13053.666693925858,0.09812837,1000.0,0.0
7.002801,4176000,0.41359657049179077,0.08217721,-4598.199199607103,0.008612654,2.0808413,1,4176,13056.099559545517,0.08217721,1000.0,0.0
6.93719,4177000,-1.8816742897033691,0.12534414,-4593.573379743095,0.01290152,2.0828357,1,4177,13058.535350561142,0.12534414,1000.0,0.0
6.7695646,4178000,-0.462833046913147,0.09384336,-4603.727543496837,0.008000333,2.0709367,1,4178,13060.969179868698,0.09384336,1000.0,0.0
6.8152328,4179000,0.7358949482440948,0.10640972,-4607.920131113724,0.007477085,2.0606394,1,4179,13063.406855583191,0.10640972,1000.0,0.0
6.893027,4180000,0.4635559320449829,0.08167601,-4610.284273889874,0.0070406375,2.0532522,1,4180,13065.85684299469,0.08167601,1000.0,0.0
6.816813,4181000,0.23100203275680542,0.06739056,-4608.160795376333,0.005502972,2.0421872,1,4181,13068.294382810593,0.06739056,1000.0,0.0
6.7391615,4182000,0.037620484828948975,0.080612086,-4607.986568084593,0.0051663574,2.035722,1,4182,13070.730887174606,0.080612086,1000.0,0.0
6.915183,4183000,0.05432766675949097,0.11824484,-4604.1701373900705,0.0054130536,2.0379481,1,4183,13073.169342756271,0.11824484,1000.0,0.0
6.843177,4184000,-0.8846627473831177,0.065266296,-4586.834673197422,0.0066668233,2.0422964,1,4184,13075.61671614647,0.065266296,1000.0,0.0
7.2416945,4185000,0.46468377113342285,0.083019085,-4569.50884603552,0.0050576157,2.043186,1,4185,13078.035524368286,0.083019085,1000.0,0.0
7.307355,4186000,0.3246546983718872,0.073152974,-4578.023527786523,0.006947754,2.0464487,1,4186,13080.451153039932,0.073152974,1000.0,0.0
7.200058,4187000,0.15847188234329224,0.6916617,-4575.123265968365,0.0098109115,2.0493433,1,4187,13082.85541176796,0.6916617,1000.0,0.0
7.305354,4188000,0.3943120241165161,0.19104648,-4574.5376903024635,0.006324983,2.0506444,1,4188,13085.267508745193,0.19104648,1000.0,0.0
7.2829614,4189000,-0.7895716428756714,0.123942785,-4573.805179159077,0.007316084,2.0510366,1,4189,13087.684492588043,0.123942785,1000.0,0.0
7.265321,4190000,0.19442743062973022,0.10170379,-4719.449590696684,0.005549748,2.0556679,1,4190,13090.10564827919,0.10170379,1000.0,0.0
7.282298,4191000,-5.649352073669434,0.072521254,-4711.556079937642,0.014671134,2.0621653,1,4191,13092.504150152206,0.072521254,1000.0,0.0
7.6989913,4192000,0.35350459814071655,0.08054757,-4686.955079996279,0.0051044486,2.0624537,1,4192,13094.906562566757,0.08054757,1000.0,0.0
7.1932755,4193000,0.42050856351852417,0.101041764,-4697.303466594926,0.0052540745,2.0584714,1,4193,13097.318022727966,0.101041764,1000.0,0.0
7.3375044,4194000,0.7259112000465393,0.11462699,-4693.175510920088,0.0069447695,2.0529203,1,4194,13099.727393865585,0.11462699,1000.0,0.0
7.43946,4195000,0.5605242550373077,0.12074202,-4701.908943513588,0.0072265835,2.0585024,1,4195,13102.138057231903,0.12074202,1000.0,0.0
7.3116317,4196000,0.6091246604919434,0.112559125,-4707.720534155363,0.007085277,2.061283,1,4196,13104.55755662918,0.112559125,1000.0,0.0
7.362178,4197000,-0.19095659255981445,0.07026315,-4713.215875489515,0.0059997654,2.0463831,1,4197,13106.961002111435,0.07026315,1000.0,0.0
7.4683685,4198000,0.7888214141130447,0.11140416,-4707.479043079749,0.0074051875,2.0467234,1,4198,13109.37835431099,0.11140416,1000.0,0.0
7.4568114,4199000,0.5907164216041565,0.070336744,-4712.306625425163,0.0046343524,2.057492,1,4199,13112.106723070145,0.070336744,1000.0,0.0
7.4494696,4200000,0.501994788646698,0.08447273,-4827.918243578964,0.004073248,2.0568886,1,4200,13114.526328086853,0.08447273,1000.0,0.0
7.5669503,4201000,0.43911242485046387,0.11873133,-4823.117876810257,0.007029238,2.0519528,1,4201,13116.931188344955,0.11873133,1000.0,0.0
7.7600107,4202000,0.5268858075141907,0.08981047,-4810.711488765318,0.0057418435,2.04755,1,4202,13119.340346097946,0.08981047,1000.0,0.0
7.795127,4203000,-1.2246448993682861,0.18927799,-4816.292811072404,0.0115205385,2.04224,1,4203,13121.761888027191,0.18927799,1000.0,0.0
7.8396277,4204000,0.5796795189380646,0.09669165,-4829.5379332432185,0.0058627166,2.0533633,1,4204,13124.172731876373,0.09669165,1000.0,0.0
7.952375,4205000,-0.2324897050857544,0.076559946,-4830.704985410448,0.0059362217,2.0586362,1,4205,13126.583446741104,0.076559946,1000.0,0.0
7.923631,4206000,0.3932146430015564,0.10005386,-4836.896889113447,0.005816294,2.0617795,1,4206,13129.001480579376,0.10005386,1000.0,0.0
7.9255037,4207000,0.4572851061820984,0.08987332,-4841.786743672563,0.0054471744,2.0653963,1,4207,13131.420724153519,0.08987332,1000.0,0.0
8.03862,4208000,-0.9299330711364746,0.0931063,-4841.327633153882,0.0065538343,2.0497475,1,4208,13133.830635786057,0.0931063,1000.0,0.0
7.8129997,4209000,-0.44263553619384766,0.48062587,-4855.4454190219185,0.007813759,2.0496206,1,4209,13136.246890068054,0.48062587,1000.0,0.0
7.717311,4210000,0.5274971127510071,0.07079664,-4862.13959029491,0.0075296336,2.0510678,1,4210,13138.668464183807,0.07079664,1000.0,0.0
7.868271,4211000,0.5159878730773926,0.12954737,-4862.556882218857,0.006627192,2.0458567,1,4211,13141.080821037292,0.12954737,1000.0,0.0
7.892554,4212000,-0.6995326280593872,0.0736773,-4861.754761533637,0.0059228875,2.043824,1,4212,13143.490051031113,0.0736773,1000.0,0.0
7.9198213,4213000,-0.04826998710632324,0.1199445,-4860.737342339363,0.007877437,2.0434873,1,4213,13145.890938043594,0.1199445,1000.0,0.0
7.8871737,4214000,0.7098491191864014,0.14320125,-4860.766368662298,0.009644916,2.0489194,1,4214,13148.31361746788,0.14320125,1000.0,0.0
8.023928,4215000,0.35600507259368896,0.11055045,-4854.101725696111,0.006036196,2.0498965,1,4215,13150.740427017212,0.11055045,1000.0,0.0
8.007419,4216000,0.6357492208480835,0.10582286,-4865.560677889165,0.009206468,2.0478358,1,4216,13153.157415151596,0.10582286,1000.0,0.0
8.528702,4217000,0.38600021600723267,0.089450404,-4853.064892374072,0.0061658705,2.0579343,1,4217,13155.577875852585,0.089450404,1000.0,0.0
8.546377,4218000,0.10126227140426636,0.09561984,-4850.8613081596095,0.006138339,2.0577059,1,4218,13158.013108968735,0.09561984,1000.0,0.0
8.429947,4219000,0.19661247730255127,0.08149433,-4850.933181268073,0.0051498804,2.0605006,1,4219,13160.441129684448,0.08149433,1000.0,0.0
8.455924,4220000,-0.06245613098144531,0.09339814,-4845.775331295503,0.0049046176,2.0609434,1,4220,13162.857175827026,0.09339814,1000.0,0.0
8.483424,4221000,0.33504951000213623,0.08057259,-4840.726006521269,0.0073962416,2.0601199,1,4221,13165.276904582977,0.08057259,1000.0,0.0
8.911031,4222000,-0.21101641654968262,0.09718617,-4827.5581846311925,0.0055306116,2.0584078,1,4222,13167.698996067047,0.09718617,1000.0,0.0
8.860519,4224000,0.7290206849575043,0.12889555,-4845.711123292351,0.0071769813,2.0587466,2,4224,13170.107256650925,0.12889555,1000.0,0.0
