EpLenMean,meankl,TimeElapsed,EpisodesSoFar,entloss,optimgain,ev_tdlam_before,TimestepsSoFar,EpTrueRewMean,entropy,EpThisIter,surrgain,EpRewMean
1000.0,0.014073197,3436.601829767227,1052,0.0,0.19056681,0.869189664721489,1052000,-3059.953289341282,7.6216273,1,0.19056681,89.388756
1000.0,0.0038043957,3440.0852677822113,1054,0.0,0.084024474,0.9123881161212921,1054000,-3065.7821297112437,7.6151247,2,0.084024474,85.64243
1000.0,0.00530116,3443.5760588645935,1055,0.0,0.08945244,0.5935358107089996,1055000,-3079.1358028447276,7.6017613,1,0.08945244,81.40798
1000.0,0.0038829169,3447.049219608307,1056,0.0,0.081622995,0.7849537879228592,1056000,-3067.7226024419674,7.608764,1,0.081622995,79.05611
1000.0,0.0133975865,3450.5170743465424,1057,0.0,0.1464105,0.8583295047283173,1057000,-3042.195008592343,7.5764155,1,0.1464105,79.94425
1000.0,0.013135456,3453.9916179180145,1058,0.0,0.13618478,0.4702244997024536,1058000,-3023.034808582336,7.537036,1,0.13618478,80.13209
1000.0,0.01480501,3457.462602376938,1059,0.0,0.16497779,0.6405296325683594,1059000,-3000.045717231267,7.525692,1,0.16497779,81.011765
1000.0,0.004536706,3460.9312324523926,1060,0.0,0.09106873,0.617102712392807,1060000,-2999.032002398142,7.5120273,1,0.09106873,82.21865
1000.0,0.003754338,3464.405422925949,1061,0.0,0.076511934,0.2013598084449768,1061000,-2966.9152873666076,7.5048676,1,0.076511934,84.85561
1000.0,0.0038564554,3467.8804185390472,1062,0.0,0.08092287,0.06153923273086548,1062000,-2970.6860815441737,7.5026083,1,0.08092287,84.9756
1000.0,0.004119604,3471.335335254669,1063,0.0,0.08003476,0.47728168964385986,1063000,-2950.400947572784,7.500379,1,0.08003476,87.746155
1000.0,0.004275513,3474.8031702041626,1064,0.0,0.09018274,0.5253925025463104,1064000,-2929.4866025011993,7.5018435,1,0.09018274,90.08307
1000.0,0.0038088157,3478.268397331238,1065,0.0,0.08079339,0.7108058333396912,1065000,-2919.944778887603,7.492383,1,0.08079339,91.07874
1000.0,0.0040781163,3481.73148560524,1066,0.0,0.08177826,0.747143566608429,1066000,-2901.8781206626136,7.4734626,1,0.08177826,93.7935
1000.0,0.013777312,3485.199554681778,1067,0.0,0.12972468,0.14026427268981934,1067000,-2886.6890853438135,7.4774127,1,0.12972468,96.164696
1000.0,0.014778885,3488.6693482398987,1068,0.0,0.15579686,0.862956240773201,1068000,-2897.3325593205664,7.460129,1,0.15579686,96.12268
1000.0,0.004443638,3492.146174430847,1069,0.0,0.09092149,0.8140708059072495,1069000,-2897.727142276587,7.478409,1,0.09092149,98.10842
1000.0,0.0046996456,3495.6182556152344,1070,0.0,0.08731069,0.87100949883461,1070000,-2899.889884314597,7.4663076,1,0.08731069,97.70557
1000.0,0.0038640434,3499.0901579856873,1071,0.0,0.08321954,0.9003135859966278,1071000,-2886.493724443331,7.4700356,1,0.08321954,99.344864
1000.0,0.0045210905,3502.5702040195465,1072,0.0,0.0911472,0.8362092822790146,1072000,-2900.8975296242374,7.488451,1,0.0911472,98.800865
1000.0,0.00459754,3506.0485410690308,1073,0.0,0.09057267,0.8758886083960533,1073000,-2898.923296277575,7.48967,1,0.09057267,98.795425
1000.0,0.0042637438,3509.52796125412,1074,0.0,0.08595228,0.4285266399383545,1074000,-2899.3111218509466,7.4791293,1,0.08595228,99.11117
1000.0,0.012690312,3513.0073256492615,1075,0.0,0.17363837,0.8379969298839569,1075000,-2904.7039741143903,7.481949,1,0.17363837,98.92957
1000.0,0.00434593,3516.4942564964294,1076,0.0,0.085649066,0.4872947931289673,1076000,-2890.773619075234,7.470687,1,0.085649066,99.381874
1000.0,0.0040195435,3519.980448484421,1077,0.0,0.07342083,0.11712419986724854,1077000,-2875.8052851892908,7.3951406,1,0.07342083,101.406296
1000.0,0.004138056,3523.449400663376,1078,0.0,0.086550415,0.139879047870636,1078000,-2869.854874670372,7.378007,1,0.086550415,98.95891
1000.0,0.004892278,3526.9296181201935,1079,0.0,0.09873465,0.6188279092311859,1079000,-2870.1984410600426,7.378053,1,0.09873465,98.832214
1000.0,0.0039351243,3530.4385244846344,1080,0.0,0.097959064,0.5497541129589081,1080000,-2874.223348139038,7.3839564,1,0.097959064,98.76568
1000.0,0.0040218467,3533.9220037460327,1081,0.0,0.07787509,0.10763901472091675,1081000,-2851.3291792153805,7.422103,1,0.07787509,94.2502
1000.0,0.014554608,3537.3905897140503,1082,0.0,0.11894165,0.3648061156272888,1082000,-2838.6814598409414,7.4254637,1,0.11894165,96.65166
1000.0,0.0044009695,3540.896196126938,1083,0.0,0.07978104,0.3193317651748657,1083000,-2845.301456235896,7.414535,1,0.07978104,91.98787
1000.0,0.004347192,3544.373036623001,1084,0.0,0.08405354,0.4822460412979126,1084000,-2825.38415456239,7.4591675,1,0.08405354,91.91193
1000.0,0.014620788,3547.837878227234,1085,0.0,0.13530415,0.43222618103027344,1085000,-2797.8351447183013,7.469986,1,0.13530415,94.49172
1000.0,0.004605093,3551.3183994293213,1086,0.0,0.09264101,0.4305311441421509,1086000,-2776.10740432385,7.468034,1,0.09264101,95.19588
1000.0,0.0042964704,3554.807898044586,1087,0.0,0.076483145,0.3973234295845032,1087000,-2773.913933729796,7.465942,1,0.076483145,95.644424
1000.0,0.0039878692,3558.2836191654205,1088,0.0,0.08507937,0.6669090688228607,1088000,-2765.0270630132172,7.472049,1,0.08507937,96.1332
1000.0,0.0044733994,3561.760906934738,1089,0.0,0.08520311,0.7693218737840652,1089000,-2756.0023850687858,7.463439,1,0.08520311,97.12041
1000.0,0.0048596943,3565.23371219635,1090,0.0,0.08870978,0.9287570938467979,1090000,-2748.3801198861133,7.4609995,1,0.08870978,97.2996
1000.0,0.0139792925,3568.718523979187,1091,0.0,0.17357698,0.15520107746124268,1091000,-2750.13748556786,7.4706573,1,0.17357698,98.44685
1000.0,0.0040762317,3572.213301420212,1092,0.0,0.085366845,0.6759992837905884,1092000,-2772.2488095202825,7.4759645,1,0.085366845,97.85686
1000.0,0.0045981,3575.6903858184814,1093,0.0,0.089927055,0.7898237705230713,1093000,-2764.759021433464,7.4731607,1,0.089927055,98.74815
1000.0,0.0046343952,3579.158995628357,1094,0.0,0.09125745,0.7120847702026367,1094000,-2760.7355075972446,7.474791,1,0.09125745,98.40065
1000.0,0.014830103,3582.6290504932404,1095,0.0,0.14737654,0.41839873790740967,1095000,-2737.795537438823,7.4940643,1,0.14737654,100.62423
1000.0,0.014139419,3586.1133728027344,1096,0.0,0.15124795,0.7321654856204987,1096000,-2750.3299393591456,7.5047603,1,0.15124795,100.09369
1000.0,0.0050088842,3589.5988636016846,1097,0.0,0.09049618,0.8778318837285042,1097000,-2772.056660892459,7.4994473,1,0.09049618,99.603745
1000.0,0.01406016,3593.072567462921,1098,0.0,0.15477198,0.11654353141784668,1098000,-2789.990677580635,7.5189943,1,0.15477198,98.76692
1000.0,0.004310197,3596.565474510193,1099,0.0,0.08134005,0.26628875732421875,1099000,-2809.382149036606,7.505994,1,0.08134005,98.62536
1000.0,0.01433644,3600.0689220428467,1100,0.0,0.31792623,0.36934173107147217,1100000,-2806.0658020015176,7.5458503,1,0.31792623,98.41317
1000.0,0.014900977,3603.5519893169403,1101,0.0,0.16822428,0.8703829944133759,1101000,-2827.7037607959,7.5343595,1,0.16822428,97.0428
1000.0,0.0047366126,3607.0396649837494,1102,0.0,0.08670819,0.7970424294471741,1102000,-2827.2538956956882,7.5286703,1,0.08670819,96.965355
1000.0,0.003981696,3610.534368991852,1103,0.0,0.080903865,0.35752207040786743,1103000,-2844.42041475272,7.5280766,1,0.080903865,94.64558
1000.0,0.01471383,3614.023729801178,1104,0.0,0.1395643,0.49313610792160034,1104000,-2839.015824053546,7.519702,1,0.1395643,95.05568
1000.0,0.0038460954,3617.497447490692,1105,0.0,0.065092996,0.6628676652908325,1105000,-2832.1568819691747,7.51263,1,0.065092996,95.13982
1000.0,0.004424627,3620.9913318157196,1106,0.0,0.09130296,0.3145275115966797,1106000,-2866.0682211646617,7.5213776,1,0.09130296,92.71246
1000.0,0.0045772633,3624.4636754989624,1107,0.0,0.09655495,0.7269293665885925,1107000,-2868.2907974969007,7.5167694,1,0.09655495,90.974174
1000.0,0.004391934,3627.9409670829773,1108,0.0,0.09406054,0.659089595079422,1108000,-2872.8457288647296,7.524655,1,0.09406054,90.03559
1000.0,0.00460547,3631.4059784412384,1109,0.0,0.09290138,0.854316383600235,1109000,-2861.7109183543143,7.51422,1,0.09290138,90.82308
1000.0,0.013655826,3634.8884930610657,1110,0.0,0.16235709,0.16129493713378906,1110000,-2861.7373356170456,7.5148764,1,0.16235709,95.53133
1000.0,0.0037618268,3638.370228767395,1111,0.0,0.08914076,0.8085499405860901,1111000,-2871.2273826491496,7.500121,1,0.08914076,94.72952
1000.0,0.014737368,3641.845823764801,1112,0.0,0.1451605,0.8637991547584534,1112000,-2844.632376698509,7.503004,1,0.1451605,94.99339
1000.0,0.00399357,3645.3225390911102,1113,0.0,0.075413086,0.25911080837249756,1113000,-2859.3854818943682,7.5089755,1,0.075413086,93.65128
1000.0,0.00458715,3648.8098900318146,1114,0.0,0.08134013,0.7349256873130798,1114000,-2865.9091500610357,7.5334597,1,0.08134013,94.91985
1000.0,0.0039328015,3652.2995851039886,1115,0.0,0.09935923,0.6956784725189209,1115000,-2873.9373779457555,7.5324717,1,0.09935923,95.779526
1000.0,0.0041876324,3655.784870147705,1116,0.0,0.08097831,0.7233320474624634,1116000,-2869.062537403204,7.5252643,1,0.08097831,96.309845
1000.0,0.004051635,3659.2641184329987,1117,0.0,0.0795169,0.7667483687400818,1117000,-2873.2173587773977,7.51068,1,0.0795169,95.51756
1000.0,0.004198508,3662.756530046463,1118,0.0,0.080431595,0.6717394590377808,1118000,-2855.135741305589,7.5125246,1,0.080431595,96.026276
1000.0,0.0044798357,3666.261015176773,1119,0.0,0.08507075,0.7819620370864868,1119000,-2853.8559887059046,7.5014486,1,0.08507075,96.10021
1000.0,0.0039544925,3669.752464532852,1120,0.0,0.08821483,0.8841537758708,1120000,-2853.332047170611,7.4757557,1,0.08821483,97.71327
1000.0,0.013596019,3673.2336542606354,1121,0.0,0.1390478,0.393616259098053,1121000,-2880.7034725198628,7.473892,1,0.1390478,96.16892
1000.0,0.0039334176,3676.7082335948944,1122,0.0,0.08103655,0.7879458218812943,1122000,-2894.3545961429563,7.458666,1,0.08103655,93.38133
1000.0,0.004070429,3680.207477092743,1123,0.0,0.07910447,0.8632365018129349,1123000,-2892.533068381617,7.454163,1,0.07910447,97.624954
1000.0,0.004305591,3683.690568447113,1124,0.0,0.098555684,0.7966435700654984,1124000,-2897.8526883678055,7.4432416,1,0.098555684,97.02973
1000.0,0.014572231,3687.1849393844604,1125,0.0,0.13335934,0.9260608926415443,1125000,-2928.8287044671265,7.4042325,1,0.13335934,93.70378
1000.0,0.005331721,3690.677206516266,1126,0.0,0.090990886,0.9541299864649773,1126000,-2941.0485345144966,7.399828,1,0.090990886,92.34608
1000.0,0.004138365,3694.5213339328766,1127,0.0,0.07405237,0.9108529761433601,1127000,-2946.80126372335,7.36591,1,0.07405237,91.99119
1000.0,0.0149969375,3697.9986646175385,1128,0.0,0.14018181,0.6805030107498169,1128000,-2974.252059663085,7.363756,1,0.14018181,98.84138
1000.0,0.004429679,3701.457672357559,1129,0.0,0.079096325,0.9392142929136753,1129000,-2973.425107783639,7.3259764,1,0.079096325,98.79311
1000.0,0.014235562,3704.9195885658264,1130,0.0,0.099803604,0.910887211561203,1130000,-2976.8265996771684,7.2993298,1,0.099803604,98.95609
1000.0,0.013532892,3708.384510755539,1131,0.0,0.12797363,0.8310196697711945,1131000,-2986.0204397286043,7.287004,1,0.12797363,101.42436
1000.0,0.0042040492,3711.840141773224,1132,0.0,0.081747115,0.8105230033397675,1132000,-2981.079396032141,7.266601,1,0.081747115,102.17545
1000.0,0.004648841,3715.3217101097107,1133,0.0,0.08804877,0.8320079743862152,1133000,-2986.76041164713,7.2751336,1,0.08804877,102.01781
1000.0,0.004520727,3718.798549890518,1134,0.0,0.09144986,0.7058039307594299,1134000,-3008.678018964695,7.2545776,1,0.09144986,102.54531
1000.0,0.0046153544,3722.264554977417,1135,0.0,0.07674742,0.7844917625188828,1135000,-2996.422844072342,7.268005,1,0.07674742,104.69006
1000.0,0.004184071,3725.7586545944214,1136,0.0,0.086315975,0.8891371414065361,1136000,-3016.5048179575306,7.2965865,1,0.086315975,104.42235
1000.0,0.00465719,3729.234224796295,1137,0.0,0.09043275,-0.03910648822784424,1137000,-3033.0025878493566,7.2967687,1,0.09043275,104.722496
1000.0,0.0043420326,3732.7268233299255,1138,0.0,0.08136594,0.3649810552597046,1138000,-3037.079653549706,7.2891364,1,0.08136594,105.95967
1000.0,0.0044544153,3736.1988954544067,1139,0.0,0.08697455,0.5964183211326599,1139000,-3027.8170788819516,7.308,1,0.08697455,106.007
1000.0,0.004245648,3739.686623096466,1140,0.0,0.08789763,0.6856077313423157,1140000,-3043.656727090651,7.2810187,1,0.08789763,105.19057
1000.0,0.014868708,3743.149438858032,1141,0.0,0.13990737,0.5359310209751129,1141000,-3049.796024585644,7.3036466,1,0.13990737,106.40242
1000.0,0.004928937,3746.626008272171,1142,0.0,0.0914947,0.7819114178419113,1142000,-3057.4701684111287,7.3095746,1,0.0914947,105.422874
1000.0,0.0044061933,3750.0934002399445,1143,0.0,0.07934375,0.8194865584373474,1143000,-3065.404511901461,7.309567,1,0.07934375,104.86399
1000.0,0.00503195,3753.5871465206146,1144,0.0,0.095077634,0.7807444781064987,1144000,-3087.362727302301,7.2990146,1,0.095077634,104.17307
1000.0,0.0040201624,3757.064861059189,1145,0.0,0.08110972,-0.1980830430984497,1145000,-3092.3065394813952,7.2841353,1,0.08110972,106.55669
1000.0,0.0041468213,3760.5610761642456,1146,0.0,0.089029245,0.2488275170326233,1146000,-3065.7077129644954,7.2639613,1,0.089029245,109.65239
1000.0,0.0038365754,3764.0516204833984,1147,0.0,0.057724807,0.37506741285324097,1147000,-3085.166459748939,7.2576137,1,0.057724807,110.09514
1000.0,0.0044561764,3767.5525889396667,1148,0.0,0.081414826,0.6977232098579407,1148000,-3092.247259511122,7.245772,1,0.081414826,110.78129
1000.0,0.0043897,3771.023448228836,1149,0.0,0.081428885,0.5781478583812714,1149000,-3105.757361788459,7.247147,1,0.081428885,111.84409
1000.0,0.004729401,3774.5173649787903,1150,0.0,0.09020967,0.7722889482975006,1150000,-3111.886555857377,7.2304683,1,0.09020967,108.391235
1000.0,0.0041700955,3777.998864889145,1152,0.0,0.05859599,-0.1714104413986206,1152000,-3121.5645366378985,7.2088017,2,0.05859599,114.28141
1000.0,0.014552925,3781.498680830002,1153,0.0,0.14016107,0.2618775963783264,1153000,-3117.063698142735,7.13007,1,0.14016107,117.25674
1000.0,0.0040482404,3784.975437402725,1154,0.0,0.08131372,0.783066526055336,1154000,-3120.276579100079,7.1085043,1,0.08131372,118.36534
1000.0,0.0049905865,3788.481709957123,1155,0.0,0.08009276,0.47511351108551025,1155000,-3099.645977518822,7.0742803,1,0.08009276,119.47473
1000.0,0.0043473076,3791.9618268013,1156,0.0,0.074437454,0.8912527933716774,1156000,-3124.6979510212127,7.0637193,1,0.074437454,118.00773
1000.0,0.004429981,3795.472405910492,1157,0.0,0.082463086,0.7794118076562881,1157000,-3143.9913668830304,7.0540943,1,0.082463086,118.05055
1000.0,0.0041463505,3799.002223968506,1158,0.0,0.044713885,0.6732121706008911,1158000,-3181.9440760964526,7.030152,1,0.044713885,122.04881
1000.0,0.014145504,3802.4821469783783,1159,0.0,0.11673925,0.6552926003932953,1159000,-3193.9153033530033,7.020887,1,0.11673925,125.04179
1000.0,0.00421258,3806.004541158676,1160,0.0,0.076235585,0.8652438521385193,1160000,-3200.8576618644424,7.0034184,1,0.076235585,125.28727
1000.0,0.012980779,3809.5070350170135,1161,0.0,0.104331136,0.07119405269622803,1161000,-3195.8592912745758,6.9636807,1,0.104331136,125.80122
1000.0,0.013087108,3813.0123801231384,1162,0.0,0.08807933,0.49515122175216675,1162000,-3190.2204517614846,6.9812145,1,0.08807933,127.691124
1000.0,0.012941819,3816.5045037269592,1163,0.0,0.12710801,-0.05681943893432617,1163000,-3187.2378490907527,6.9669185,1,0.12710801,123.69939
1000.0,0.003878998,3820.0232603549957,1164,0.0,0.07392134,0.3895229697227478,1164000,-3196.6292026556657,6.976332,1,0.07392134,123.69023
1000.0,0.012971561,3823.548189640045,1165,0.0,0.10098314,0.1316341757774353,1165000,-3200.6872410133365,6.9559183,1,0.10098314,123.44006
1000.0,0.004181111,3827.025234937668,1167,0.0,0.09090337,0.6582822799682617,1167000,-3194.6831557388186,6.97852,2,0.09090337,125.60319
1000.0,0.014605733,3830.5220918655396,1168,0.0,0.17823967,0.31586235761642456,1168000,-3193.9692593280724,6.992262,1,0.17823967,121.340256
1000.0,0.013379167,3834.0408141613007,1169,0.0,0.14978471,0.18039244413375854,1169000,-3218.368196599933,6.9762573,1,0.14978471,119.30104
1000.0,0.013440665,3837.5373871326447,1170,0.0,0.20907575,0.2510261535644531,1170000,-3213.97174164342,6.969234,1,0.20907575,121.63639
1000.0,0.0048822644,3841.0281233787537,1171,0.0,0.061816778,0.793150395154953,1171000,-3209.39183478613,6.940202,1,0.061816778,118.72646
1000.0,0.014927469,3844.504031896591,1172,0.0,0.150584,0.8116526752710342,1172000,-3215.610328622572,6.9233847,1,0.150584,126.11697
1000.0,0.0041471706,3847.994829893112,1173,0.0,0.087669745,0.9148812666535378,1173000,-3219.4776640585505,6.875901,1,0.087669745,126.185715
1000.0,0.004886356,3851.48508644104,1174,0.0,0.15902522,0.9449436105787754,1174000,-3203.7073107343513,6.9379406,1,0.15902522,125.90061
1000.0,0.014137154,3854.9767231941223,1175,0.0,0.10992521,0.9612205699086189,1175000,-3238.203796434171,6.893494,1,0.10992521,122.15383
1000.0,0.004501559,3858.494875907898,1176,0.0,0.0893732,0.7788644731044769,1176000,-3238.1572979523708,6.8536234,1,0.0893732,126.870995
1000.0,0.0040813168,3862.03612613678,1177,0.0,0.07444881,0.9638963639736176,1177000,-3234.0593447114757,6.814449,1,0.07444881,126.25995
1000.0,0.0071712444,3865.6065537929535,1178,0.0,0.12988596,-0.4416002035140991,1178000,-3280.3352255452032,6.8002334,1,0.12988596,123.67881
1000.0,0.005071618,3869.1458106040955,1179,0.0,0.08546306,0.40069037675857544,1179000,-3324.5571303211714,6.778443,1,0.08546306,122.738304
1000.0,0.003957089,3872.68635058403,1180,0.0,0.07720776,0.5253441035747528,1180000,-3334.386109782345,6.7603326,1,0.07720776,122.1948
1000.0,0.004731058,3876.2206263542175,1182,0.0,0.08635858,0.7056031823158264,1182000,-3371.8022871709645,6.7428765,2,0.08635858,119.93142
1000.0,0.0066832714,3879.7612087726593,1183,0.0,0.07994424,-5.313939094543457,1183000,-3413.56326694288,6.7537403,1,0.07994424,118.68398
1000.0,0.003861682,3883.3150084018707,1184,0.0,0.055916946,0.6426636278629303,1184000,-3424.893413034457,6.7453437,1,0.055916946,124.48606
1000.0,0.004323678,3886.839448451996,1185,0.0,0.07390845,0.7394706308841705,1185000,-3427.0798546570963,6.7537704,1,0.07390845,127.01699
1000.0,0.004200915,3890.374491930008,1186,0.0,0.07599457,0.7389742434024811,1186000,-3444.524609428915,6.726135,1,0.07599457,124.67678
1000.0,0.0041992413,3893.9339640140533,1187,0.0,0.08215444,0.8963980302214622,1187000,-3432.750263340463,6.7172422,1,0.08215444,124.293846
1000.0,0.0056015607,3897.4966790676117,1188,0.0,0.072182536,0.23642826080322266,1188000,-3442.001245744693,6.644488,1,0.072182536,145.94843
1000.0,0.006602185,3901.0803961753845,1189,0.0,0.11480281,-0.11703920364379883,1189000,-3464.141742232422,6.637347,1,0.11480281,158.48854
1000.0,0.0048195403,3904.674343109131,1190,0.0,0.0721172,-0.26867401599884033,1190000,-3484.671433629233,6.623553,1,0.0721172,164.17015
1000.0,0.003921604,3908.2558221817017,1191,0.0,0.05659403,-0.06677520275115967,1191000,-3515.5036938419457,6.612545,1,0.05659403,161.41666
1000.0,0.013672392,3911.8202896118164,1192,0.0,0.0848296,0.13506484031677246,1192000,-3551.0685144484655,6.5584292,1,0.0848296,158.66116
1000.0,0.0039130757,3915.386308670044,1193,0.0,0.076076016,0.5897751748561859,1193000,-3578.281634498779,6.5520453,1,0.076076016,155.05075
1000.0,0.0040000156,3918.9288358688354,1194,0.0,0.0663006,-1.0044004917144775,1194000,-3582.4902874890854,6.5636163,1,0.0663006,152.33665
1000.0,0.004083317,3922.498677253723,1195,0.0,0.057344653,-0.020656704902648926,1195000,-3603.032163144943,6.6035905,1,0.057344653,150.42068
1000.0,0.0043671867,3926.0553574562073,1196,0.0,0.08576733,-0.17710614204406738,1196000,-3608.9311039449485,6.6354976,1,0.08576733,149.52884
1000.0,0.014199462,3929.609686613083,1197,0.0,0.14379333,0.17573827505111694,1197000,-3616.4910039394526,6.6368837,1,0.14379333,146.62518
1000.0,0.0039806236,3933.2695364952087,1198,0.0,0.07621108,-0.13027799129486084,1198000,-3616.2257797050806,6.6475215,1,0.07621108,140.56087
1000.0,0.0041444236,3936.8669979572296,1199,0.0,0.0850109,0.17086654901504517,1199000,-3626.262555235787,6.694109,1,0.0850109,136.95222
1000.0,0.004774835,3940.419684410095,1200,0.0,0.09392687,0.24724578857421875,1200000,-3617.737842850337,6.703796,1,0.09392687,134.87251
1000.0,0.003915603,3944.0013332366943,1201,0.0,0.10980973,0.332653284072876,1201000,-3639.285530565826,6.7336287,1,0.10980973,134.3814
1000.0,0.0038918506,3947.6161365509033,1202,0.0,0.08722058,0.6669433414936066,1202000,-3655.18357067557,6.7163844,1,0.08722058,130.55853
1000.0,0.005177187,3951.2067115306854,1203,0.0,0.10113825,0.5263736844062805,1203000,-3644.232276717191,6.7318683,1,0.10113825,130.9908
